"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2","cluster","gene"
"1927",0.772,0.471662431034159,0.544,0.703870606042039,0.993,0.935,"19","RPS6"
"1928",0.701,0.280381185247607,0.402,0.698746016748862,0.76,0.271,"15","LSM2"
"1929",0.712,0.442777569416526,0.424,0.696838139731627,0.933,0.821,"18","HNRNPA1"
"1930",0.72,0.4552057613948,0.44,0.689906340058954,0.937,0.627,"16","HLA-DRB1"
"1931",0.737,0.470956617204703,0.474,0.685522912005292,1,0.992,"18","ACTB"
"1932",0.723,0.447184365417173,0.446,0.684071906019787,0.974,0.888,"3","RPL37A"
"1933",0.753,0.469532690437541,0.506,0.683448999295639,1,0.992,"14","ACTB"
"1934",0.722,0.427150263963359,0.444,0.677858210661832,0.987,0.778,"19","RPL4"
"1935",0.712,0.414922072490762,0.424,0.677236091823028,0.973,0.755,"15","CHCHD2"
"1936",0.705,0.413707118475302,0.41,0.676667993665306,0.938,0.744,"18","SUMO2"
"1937",0.735,0.457451626886442,0.47,0.675315076599533,0.998,0.978,"14","PTMA"
"1938",0.725,0.45591944950841,0.45,0.674875082385811,0.986,0.916,"14","GAPDH"
"1939",0.754,0.441320913167315,0.508,0.674529696772508,1,0.876,"19","RPL10A"
"1940",0.758,0.452777688922457,0.516,0.672427317717883,1,0.943,"15","PFN1"
"1941",0.769,0.461906338861678,0.538,0.670441946733233,1,0.997,"4","B2M"
"1942",0.757,0.444300732389507,0.514,0.668926103146455,0.993,0.925,"19","RPL23A"
"1943",0.772,0.452626598866141,0.544,0.668732906193189,1,0.952,"19","MT-ND4L"
"1944",0.738,0.443191414972158,0.476,0.665399715681743,0.952,0.529,"16","HLA-DRA"
"1945",0.708,0.426688726770797,0.416,0.663524731961915,0.96,0.855,"3","RPL27"
"1946",0.767,0.443607214906624,0.534,0.659453962455094,0.996,0.965,"3","RPS7"
"1947",0.738,0.446825983336956,0.476,0.658330883883431,0.995,0.978,"13","HLA-B"
"1948",0.719,0.431016974413108,0.438,0.657407438973194,0.984,0.887,"14","CFL1"
"1949",0.791,0.44450580725915,0.582,0.656723846046027,0.998,0.983,"3","RPS15"
"1950",0.739,0.427530453144834,0.478,0.652099165807589,0.993,0.887,"15","CFL1"
"1951",0.718,0.384486262897951,0.436,0.651108389965004,0.77,0.305,"8","CTSB"
"1952",0.779,0.43652657682218,0.558,0.649789229357427,1,0.958,"19","RPL7A"
"1953",0.745,0.410973992392949,0.49,0.647416951691972,0.962,0.344,"16","TYROBP"
"1954",0.714,0.414800731305875,0.428,0.646492478721739,0.983,0.812,"16","PABPC1"
"1955",0.713,0.32114475117348,0.426,0.643168209673848,0.842,0.337,"15","CTSS"
"1956",0.724,0.275176497185686,0.448,0.642299645781644,0.748,0.233,"15","PPIF"
"1957",0.732,0.418587917417798,0.464,0.638949541649978,0.983,0.892,"14","RACK1"
"1958",0.72,0.415980202849306,0.44,0.635041120712807,0.98,0.897,"3","NACA"
"1959",0.749,0.419765959610745,0.498,0.634804739941667,0.996,0.932,"15","SERF2"
"1960",0.705,0.274880046243656,0.41,0.630985154883986,0.797,0.286,"15","PLSCR1"
"1961",0.764,0.420930126677339,0.528,0.626164185417531,1,0.955,"19","RPS3A"
"1962",0.715,0.424689045780349,0.43,0.623847022617227,0.993,0.962,"3","MT-ATP6"
"1963",0.732,0.426429444445088,0.464,0.622114565441112,0.997,0.939,"8","FTL"
"1964",0.726,0.41353933218705,0.452,0.620734170283917,0.99,0.933,"3","RPL6"
"1965",0.746,0.419591883040795,0.492,0.617790015509911,0.998,0.974,"16","RPS8"
"1966",0.752,0.418287214669114,0.504,0.617582694506281,0.997,0.973,"3","RPS3"
"1967",0.708,0.386976130724229,0.416,0.616707600638841,0.976,0.771,"15","ARPC2"
"1968",0.775,0.417173319135577,0.55,0.611283069290417,0.999,0.989,"3","RPS15A"
"1969",0.768,0.412817338462286,0.536,0.610766848482695,1,0.972,"19","RPL37"
"1970",0.73,0.398680535251373,0.46,0.607932838785685,0.98,0.885,"19","RPSA"
"1971",0.701,0.416367437915219,0.402,0.607907797587493,0.992,0.991,"0","RPS27"
"1972",0.764,0.4120733006446,0.528,0.606131502492111,1,0.983,"19","RPL34"
"1973",0.744,0.409424954273694,0.488,0.603759566759711,1,0.966,"19","RPS18"
"1974",0.737,0.406958214165555,0.474,0.601932803032904,1,0.971,"16","RPS13"
"1975",0.728,0.407291338600485,0.456,0.601631592695846,0.992,0.978,"11","PTMA"
"1976",0.767,0.407259971921315,0.534,0.600185959129374,1,0.979,"19","RPL18A"
"1977",0.751,0.407245821457532,0.502,0.599904236746677,1,0.974,"16","RPS23"
"1978",0.776,0.407334974653402,0.552,0.599100806423708,1,0.983,"19","RPS27A"
"1979",0.716,0.39484727109605,0.432,0.595987768995061,0.985,0.928,"3","RPS16"
"1980",0.778,0.406101840716746,0.556,0.595824929128549,1,0.987,"19","RPL32"
"1981",0.741,0.405030623540283,0.482,0.594403306750301,0.998,0.986,"3","RPS19"
"1982",0.705,0.396179132525508,0.41,0.588842510499015,0.992,0.943,"14","PFN1"
"1983",0.707,0.331191963406956,0.414,0.583283567503821,0.918,0.478,"15","TXN"
"1984",0.719,0.397851239984422,0.438,0.577193993054072,0.992,0.986,"16","MALAT1"
"1985",0.723,0.377907951561046,0.446,0.576203134900323,1,0.906,"19","NACA"
"1986",0.748,0.39032933124998,0.496,0.574880899627643,0.998,0.974,"14","RPS8"
"1987",0.762,0.390705133653114,0.524,0.572545998388669,1,0.989,"19","RPL30"
"1988",0.704,0.371132111693805,0.408,0.56210917144314,0.985,0.895,"14","RPL5"
"1989",0.714,0.370402067746765,0.428,0.56079437271199,0.987,0.934,"3","RPL24"
"1990",0.703,0.368112587276827,0.406,0.55852356628468,0.985,0.926,"2","SERF2"
"1991",0.745,0.373976313770656,0.49,0.556393296964955,1,0.96,"19","RPL29"
"1992",0.702,0.323512047405689,0.404,0.556199032074597,0.874,0.447,"8","CSTB"
"1993",0.737,0.379325864411558,0.474,0.553407054771148,1,0.991,"19","RPS27"
"1994",0.764,0.376241824740582,0.528,0.550713723883824,1,0.854,"19","CD74"
"1995",0.755,0.373884677903438,0.51,0.550683015347513,1,0.981,"19","RPL19"
"1996",0.766,0.377298441334821,0.532,0.550547710686527,1,0.993,"19","RPL10"
"1997",0.718,0.363412385300344,0.436,0.549099901803342,0.986,0.912,"14","RPS5"
"1998",0.704,0.356852367720955,0.408,0.545803782009657,0.985,0.894,"14","RPL22"
"1999",0.774,0.373204691957793,0.548,0.544960732394975,0.999,0.996,"3","RPL28"
"2000",0.72,0.366679956255274,0.44,0.544853411612053,0.997,0.968,"14","RPS7"
"2001",0.745,0.37111494930481,0.49,0.540205280469111,0.999,0.997,"3","RPLP1"
"2002",0.735,0.363230234436345,0.47,0.5401282936161,0.993,0.953,"19","RPS4X"
"2003",0.76,0.268062144776585,0.52,0.536596209874059,0.591,0.062,"14","JCHAIN"
"2004",0.746,0.365849095859555,0.492,0.536197847717701,1,0.987,"19","RPL13"
"2005",0.74,0.360940714768172,0.48,0.532769731567784,1,0.976,"19","RPS3"
"2006",0.759,0.362668694521383,0.518,0.529355175187,0.998,0.996,"14","RPL28"
"2007",0.722,0.32027229417303,0.444,0.52885102962834,0.853,0.295,"16","FCER1G"
"2008",0.716,0.34549209305251,0.432,0.526745526542672,1,0.905,"19","RPL9"
"2009",0.745,0.354783891947737,0.49,0.524319463422198,0.999,0.978,"15","PTMA"
"2010",0.744,0.355429810622425,0.488,0.523263873538442,1,0.983,"19","RPL11"
"2011",0.733,0.350992369646421,0.466,0.522854262268459,1,0.96,"19","RPS21"
"2012",0.708,0.342834039172684,0.416,0.521639321185501,1,0.91,"19","RPL17"
"2013",0.721,0.34645655394698,0.442,0.519914111036199,1,0.943,"19","RPL14"
"2014",0.703,0.352963263148473,0.406,0.519429783454425,0.994,0.983,"11","RPL34"
"2015",0.738,0.34892546148793,0.476,0.516583969519159,1,0.971,"19","RPS13"
"2016",0.745,0.352693439683708,0.49,0.515419276911958,1,0.991,"19","RPS12"
"2017",0.715,0.345102940594795,0.43,0.51082799466128,0.995,0.971,"14","RPS13"
"2018",0.706,0.343425684771188,0.412,0.505584105607117,0.993,0.982,"11","RPL11"
"2019",0.731,0.337012266501768,0.462,0.50298471924122,0.993,0.963,"19","RPLP2"
"2020",0.72,0.337662237858072,0.44,0.501363601810705,0.997,0.967,"14","RPL8"
"2021",0.727,0.334577378060744,0.454,0.498424162057876,0.993,0.961,"19","RPS25"
"2022",0.711,0.339490747080227,0.422,0.492801192117255,0.999,0.997,"13","B2M"
"2023",0.741,0.330209846188922,0.482,0.490493850060509,1,0.968,"19","RPL8"
"2024",0.733,0.328638545730858,0.466,0.489548146337286,1,0.968,"19","RPL18"
"2025",0.802,0.325378062581998,0.604,0.488800202883422,0.947,0.279,"19","GNLY"
"2026",0.702,0.328116383755242,0.404,0.487565259144412,1,0.925,"19","MT-CYB"
"2027",0.726,0.328540681345557,0.452,0.485309205547346,1,0.978,"19","RPS14"
"2028",0.744,0.267763667416879,0.488,0.480847528431058,0.788,0.222,"15","PLAUR"
"2029",0.723,0.319644080954796,0.446,0.480221740058298,1,0.943,"19","RPL15"
"2030",0.705,0.318153604863419,0.41,0.477786435298771,0.992,0.943,"14","RPL15"
"2031",0.722,0.321248004543699,0.444,0.477622308592329,1,0.968,"19","RPL35A"
"2032",0.709,0.315851178310641,0.418,0.474297162471494,1,0.939,"19","RPL6"
"2033",0.707,0.314996148093572,0.414,0.471452898091628,1,0.936,"19","RPLP0"
"2034",0.707,0.31311912434063,0.414,0.471117423703247,0.986,0.753,"15","SAT1"
"2035",0.726,0.316333238419089,0.452,0.469100129359247,1,0.977,"19","RPL12"
"2036",0.713,0.317123612090488,0.426,0.467263209195762,0.999,0.981,"14","RPL19"
"2037",0.713,0.312153160312792,0.426,0.460269646394954,0.997,0.974,"14","RPS23"
"2038",0.713,0.304649301122454,0.426,0.450449897238442,1,0.973,"19","RPL26"
"2039",0.707,0.293532340691719,0.414,0.429072044064371,1,0.991,"16","RPS12"
"2040",0.704,0.241711600541448,0.408,0.421830969262063,0.867,0.39,"19","HLA-DQB1"
"2041",0.707,0.267750149430133,0.414,0.398947687572457,0.887,0.469,"19","CCL4"
"2042",0.726,0.234153734608441,0.452,0.382277657971423,0.676,0.176,"15","IL1B"
"2043",0.729,0.169584556351684,0.458,0.266149778869726,0.804,0.259,"11","CST3"
"2044",0.712,0.148454433395028,0.424,0.236585469987044,0.967,0.559,"19","HLA-DPB1"
"2045",0.713,0.130117848352619,0.426,0.225063056808256,0.78,0.322,"16","CTSB"
"2046",0.725,0.0756244746530452,0.45,0.126295122805493,0.933,0.331,"19","GZMB"
"2047",0.709,0.0751124542008186,0.418,0.117334854116893,0.708,0.232,"15","CXCL8"
