"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SNRPC3",6.26521201682754e-84,0.292112842456619,0.616,0.238,2.10122680620362e-79,"10","SNRPC"
"CENPX1",6.31481669128095e-84,0.346661061613538,0.578,0.225,2.11786322192181e-79,"10","CENPX"
"PYM1",6.63888811934181e-84,0.353221891158323,0.299,0.089,2.22655029746485e-79,"10","PYM1"
"MED29",7.73630942860683e-84,0.317235257653935,0.273,0.078,2.59460345616616e-79,"10","MED29"
"GALM2",8.29487461665664e-84,0.382651255590424,0.556,0.214,2.7819350489343e-79,"10","GALM"
"EWSR11",8.73234828180197e-84,0.447913048179491,0.757,0.325,2.92865496675074e-79,"10","EWSR1"
"COPZ11",1.00652658066708e-83,0.292791735597239,0.507,0.187,3.37568884624124e-79,"10","COPZ1"
"ZDHHC6",1.68762153296515e-83,0.342659865272342,0.355,0.115,5.65994509725852e-79,"10","ZDHHC6"
"BRIX1",1.70489999655934e-83,0.360502157967393,0.293,0.087,5.71789360846071e-79,"10","BRIX1"
"ISG20L2",1.70678257562098e-83,0.416457947977995,0.293,0.087,5.72420740211764e-79,"10","ISG20L2"
"NAA382",1.81091415221768e-83,0.329211918161179,0.694,0.281,6.07344388370766e-79,"10","NAA38"
"GLOD4",1.85709818704418e-83,0.320715531625119,0.351,0.113,6.22833589970878e-79,"10","GLOD4"
"TMEM18",2.13835839485386e-83,0.554113677408733,0.29,0.087,7.17162638466087e-79,"10","TMEM18"
"GUSB1",2.35139294185736e-83,0.389393958121424,0.339,0.108,7.88610164840122e-79,"10","GUSB"
"TRIM8",2.39882137767267e-83,0.383988629406605,0.275,0.079,8.04516713643862e-79,"10","TRIM8"
"HAGH",3.61160449577582e-83,0.260659944267109,0.377,0.125,1.21125991579329e-78,"10","HAGH"
"TAF12",4.04273443141811e-83,0.262385429549272,0.357,0.116,1.35585227360901e-78,"10","TAF12"
"IQGAP12",5.60293957666592e-83,0.469078858439275,0.807,0.365,1.87911387522222e-78,"10","IQGAP1"
"EID14",5.7891889669119e-83,0.553384688594184,0.81,0.377,1.94157819572291e-78,"10","EID1"
"SERBP13",5.82162443130956e-83,0.588457396240484,0.865,0.425,1.9524564017726e-78,"10","SERBP1"
"SF3A3",5.86912624648908e-83,0.354870281419855,0.347,0.112,1.96838756054751e-78,"10","SF3A3"
"AAK12",6.79149922436647e-83,0.263573519437469,0.541,0.204,2.27773300986803e-78,"10","AAK1"
"FARSA",7.40303234991816e-83,0.362738013160784,0.275,0.079,2.48282898951555e-78,"10","FARSA"
"NEDD92",8.21876384161122e-83,0.258112561437536,0.528,0.198,2.75640901719957e-78,"10","NEDD9"
"TOX1",8.34101718838505e-83,0.319315178029967,0.516,0.194,2.79741034464058e-78,"10","TOX"
"BROX",9.44013230892754e-83,0.282447694192578,0.29,0.086,3.16603157376812e-78,"10","BROX"
"PTPA",9.82198077232547e-83,0.455674345268499,0.254,0.071,3.29409591142252e-78,"10","PTPA"
"TMEM131L",1.0726490127401e-82,0.393915060610701,0.255,0.071,3.59745025892775e-78,"10","TMEM131L"
"PMM1",1.14239540236691e-82,0.296830508531667,0.341,0.109,3.83136570045814e-78,"10","PMM1"
"NEAT12",1.19312556798175e-82,0.582106576184999,0.925,0.519,4.00150452989719e-78,"10","NEAT1"
"DCPS1",1.25107749099526e-82,0.389759412691247,0.353,0.115,4.1958636892999e-78,"10","DCPS"
"GZMA4",1.29446626616703e-82,0.64606166342277,0.903,0.595,4.34138096347098e-78,"10","GZMA"
"ENOPH1",1.48261437162506e-82,0.299404135560407,0.327,0.103,4.97239207955614e-78,"10","ENOPH1"
"APBB1IP2",1.65802790090281e-82,0.380516492384834,0.672,0.276,5.56069397404784e-78,"10","APBB1IP"
"SLC39A7",1.6588590876104e-82,0.430261128068091,0.26,0.073,5.56348160802776e-78,"10","SLC39A7"
"C3orf38",1.9184713868852e-82,0.347598461459418,0.283,0.083,6.43416933733559e-78,"10","C3orf38"
"IKBKB",2.83020187864875e-82,0.40175786269765,0.255,0.071,9.49193106061217e-78,"10","IKBKB"
"CENPT",2.92397128000551e-82,0.4067571631705,0.257,0.072,9.80641487888249e-78,"10","CENPT"
"NIPA2",2.97330499693538e-82,0.268152433370098,0.356,0.116,9.97187029872187e-78,"10","NIPA2"
"DEGS1",3.02463415278144e-82,0.308645305908917,0.397,0.136,1.01440180215984e-77,"10","DEGS1"
"PPP4R3B2",3.05186515485791e-82,0.297265642865763,0.468,0.17,1.02353453563625e-77,"10","PPP4R3B"
"SERPINB13",3.19537115175648e-82,0.496145390620889,0.605,0.245,1.07166357687609e-77,"10","SERPINB1"
"TBC1D1",3.31330048206745e-82,0.356776325040401,0.358,0.118,1.11121471567578e-77,"10","TBC1D1"
"CTNNBIP1",3.82963159887881e-82,0.487686320071867,0.26,0.073,1.28438184563198e-77,"10","CTNNBIP1"
"TNRC6B2",3.84787427627942e-82,0.271777210355128,0.484,0.177,1.29050007477859e-77,"10","TNRC6B"
"SLC25A51",4.54533820070989e-82,0.612309113918759,0.887,0.458,1.52441552575408e-77,"10","SLC25A5"
"HNRNPF1",7.46378410447304e-82,0.592113921127265,0.865,0.419,2.50320391295817e-77,"10","HNRNPF"
"DNAJB112",8.69396118696903e-82,0.311496069942311,0.389,0.132,2.91578070288567e-77,"10","DNAJB11"
"ADPGK",8.7167745436112e-82,0.353873479150079,0.298,0.09,2.92343184643632e-77,"10","ADPGK"
"RCSD12",1.11907237579043e-81,0.349033265062796,0.565,0.22,3.75314493392594e-77,"10","RCSD1"
"RIOK1",1.22033717584231e-81,0.454564779337794,0.251,0.07,4.09276682033994e-77,"10","RIOK1"
"ATM2",1.49582267255455e-81,0.267260543569069,0.407,0.141,5.01669007921346e-77,"10","ATM"
"CAAP1",1.59152478237679e-81,0.440842554899573,0.25,0.07,5.33765581513527e-77,"10","CAAP1"
"GNLY3",1.82370580908065e-81,0.678922437048652,0.782,0.423,6.11634454249468e-77,"10","GNLY"
"MMADHC1",1.82780651143509e-81,0.275556940041659,0.611,0.239,6.130097478051e-77,"10","MMADHC"
"CEBPG",1.91469468028935e-81,0.446890405058524,0.283,0.084,6.42150301875444e-77,"10","CEBPG"
"PTAR1",2.02881861909591e-81,0.511273661872424,0.25,0.07,6.80425188472386e-77,"10","PTAR1"
"GNB23",2.12806107165731e-81,0.436638330948586,0.792,0.345,7.1370912221243e-77,"10","GNB2"
"LYRM2",2.2205212905872e-81,0.307740647334305,0.331,0.105,7.44718430437137e-77,"10","LYRM2"
"NAB1",2.33224977143165e-81,0.37644963494344,0.327,0.104,7.82189928342747e-77,"10","NAB1"
"EMC8",2.64271890461851e-81,0.328000513059867,0.318,0.1,8.86315066230955e-77,"10","EMC8"
"SLC35B1",2.82057102424062e-81,0.272329233845673,0.3,0.091,9.4596311010982e-77,"10","SLC35B1"
"PHC3",3.01222895466738e-81,0.318463560271301,0.326,0.103,1.01024134681635e-76,"10","PHC3"
"RER13",3.97818576824279e-81,0.281212516690137,0.644,0.256,1.33420394295327e-76,"10","RER1"
"RIC8A",5.0626044312768e-81,0.333608108458073,0.328,0.104,1.69789627416161e-76,"10","RIC8A"
"POLR2K1",8.37742197427421e-81,0.323114469538198,0.755,0.316,2.80961978173208e-76,"10","POLR2K"
"JAK12",9.77908931670062e-81,0.549856946369839,0.896,0.451,3.27971097503505e-76,"10","JAK1"
"MBP3",1.01168875916572e-80,0.27580420145242,0.536,0.205,3.39300176049001e-76,"10","MBP"
"RAB11A1",1.25913196519731e-80,0.297387882407625,0.631,0.251,4.22287678487874e-76,"10","RAB11A"
"ARPC23",1.36652182093207e-80,0.528970397273954,0.986,0.749,4.58304088304199e-76,"10","ARPC2"
"PDLIM7",1.36927805636914e-80,0.503363898851611,0.263,0.076,4.59228474545084e-76,"10","PDLIM7"
"ETV71",1.50135754537102e-80,0.508877381658555,0.281,0.084,5.03525293566532e-76,"10","ETV7"
"RNPS12",1.57107046354157e-80,0.453972187953335,0.779,0.34,5.26905612062572e-76,"10","RNPS1"
"SLF1",2.66837983999895e-80,0.319148546388918,0.311,0.097,8.94921230738846e-76,"10","SLF1"
"ADAM191",3.18199060234758e-80,0.385658078715984,0.291,0.088,1.06717600821533e-75,"10","ADAM19"
"NDUFV11",3.32542559555175e-80,0.258593045668624,0.611,0.242,1.11528123623615e-75,"10","NDUFV1"
"CCNB1IP1",3.40114116563532e-80,0.365148282941783,0.292,0.088,1.14067472413077e-75,"10","CCNB1IP1"
"EVI2B",3.4284874535004e-80,0.255582848989855,0.456,0.165,1.14984612215496e-75,"10","EVI2B"
"FAM160B1",3.6569143133906e-80,0.267614322588669,0.296,0.09,1.22645592242494e-75,"10","FAM160B1"
"FAM214A",4.05707096369017e-80,0.343540568121086,0.295,0.09,1.36066045980241e-75,"10","FAM214A"
"POLDIP2",6.57271248603202e-80,0.301251377246206,0.32,0.101,2.20435631356542e-75,"10","POLDIP2"
"ACTB3",6.78492164121779e-80,0.453985645431958,1,0.995,2.27552702003162e-75,"10","ACTB"
"SCFD1",7.24897235258717e-80,0.491099349813111,0.252,0.071,2.43116034761069e-75,"10","SCFD1"
"NME11",8.01849496325679e-80,0.427347594770657,0.338,0.11,2.68924284077706e-75,"10","NME1"
"TMX3",8.62408830020509e-80,0.348099249069694,0.29,0.088,2.89234673412278e-75,"10","TMX3"
"LSM12",1.0172931682748e-79,0.260573775430661,0.308,0.096,3.41179782776002e-75,"10","LSM12"
"IKZF13",1.035075410331e-79,0.317112844892476,0.676,0.279,3.47143591116811e-75,"10","IKZF1"
"MRPS161",1.42016556941639e-79,0.347285584206245,0.417,0.148,4.7629512867087e-75,"10","MRPS16"
"MKL1",1.46598352851278e-79,0.278501506209782,0.296,0.09,4.91661555792617e-75,"10","MKL1"
"SRP91",1.69731700790143e-79,0.551859334802439,0.841,0.397,5.69246178109983e-75,"10","SRP9"
"YTHDF2",1.94861969148965e-79,0.265144241342483,0.464,0.17,6.53528072131798e-75,"10","YTHDF2"
"NDUFV3",2.3215594217373e-79,0.403250979833394,0.255,0.073,7.78604598862254e-75,"10","NDUFV3"
"PWP1",2.34083199107627e-79,0.269422290833259,0.34,0.11,7.8506823316716e-75,"10","PWP1"
"BST24",2.81472072939663e-79,0.527610088496505,0.886,0.445,9.44001038225043e-75,"10","BST2"
"RRP1B",3.25043662643015e-79,0.348408978221828,0.275,0.081,1.09013143577214e-74,"10","RRP1B"
"EIF1AX",3.8083229297406e-79,0.270537706861299,0.575,0.225,1.2772353441764e-74,"10","EIF1AX"
"PPHLN1",5.17807262352733e-79,0.255955365523978,0.436,0.157,1.7366219964786e-74,"10","PPHLN1"
"ERLEC1",7.49148469505253e-79,0.256849950632498,0.405,0.142,2.51249413702672e-74,"10","ERLEC1"
"CCNT1",7.53945480996378e-79,0.36098480368282,0.295,0.091,2.52858235416565e-74,"10","CCNT1"
"PRPF19",8.29345711318308e-79,0.485014140847579,0.253,0.072,2.78145964661934e-74,"10","PRPF19"
"CTBS",9.3644948318164e-79,0.318167529706224,0.312,0.098,3.14066427669458e-74,"10","CTBS"
"SLC25A46",1.1597143888134e-78,0.4185733509291,0.314,0.1,3.88945011720237e-74,"10","SLC25A46"
"PHACTR21",1.3921242962808e-78,0.451495266107623,0.333,0.11,4.66890646486655e-74,"10","PHACTR2"
"CD963",1.395756795019e-78,0.421556190296472,0.826,0.381,4.68108913913473e-74,"10","CD96"
"CCDC6",2.34685754329744e-78,0.36127147495273,0.284,0.086,7.87089082871097e-74,"10","CCDC6"
"DCAF13",3.40321801894613e-78,0.469703032988852,0.288,0.088,1.14137125919415e-73,"10","DCAF13"
"ADCY7",4.15747515728737e-78,0.271265342316142,0.281,0.084,1.39433401825104e-73,"10","ADCY7"
"SF3A22",4.48930348259236e-78,0.270930475569673,0.581,0.229,1.50562260199183e-73,"10","SF3A2"
"AIP2",5.03274088401779e-78,0.25182779616588,0.634,0.254,1.68788063768189e-73,"10","AIP"
"SLC25A36",5.05390562214089e-78,0.288030263823511,0.313,0.099,1.69497886755361e-73,"10","SLC25A36"
"MARS",8.28258406922425e-78,0.312326519295302,0.261,0.076,2.77781304513643e-73,"10","MARS"
"RNASEH1",1.47865382372116e-77,0.263090209630928,0.274,0.081,4.95910919399602e-73,"10","RNASEH1"
"ZNF281",1.81069104598667e-77,0.364605071795485,0.28,0.085,6.07269563003009e-73,"10","ZNF281"
"MYL12A2",1.98206024542464e-77,0.611551882219744,0.99,0.768,6.64743365110516e-73,"10","MYL12A"
"SEPT62",3.44525222350432e-77,0.375180408235345,0.705,0.303,1.15546869071888e-72,"10","SEPT6"
"SRPK21",4.02220912694713e-77,0.288928457358384,0.401,0.141,1.34896849699553e-72,"10","SRPK2"
"CHD23",4.81419822565208e-77,0.27258963687179,0.621,0.252,1.61458580091919e-72,"10","CHD2"
"LIMS11",5.45095874035003e-77,0.250262896950956,0.505,0.192,1.82814254233859e-72,"10","LIMS1"
"LYST3",5.59246248496185e-77,0.398958620085332,0.695,0.303,1.87560006820651e-72,"10","LYST"
"SPCS21",6.62225676611503e-77,0.340422754740879,0.748,0.321,2.22097247421966e-72,"10","SPCS2"
"ANXA63",7.12826527319278e-77,0.285006238591431,0.669,0.276,2.39067760732339e-72,"10","ANXA6"
"DESI1",7.55421093623067e-77,0.253944368195175,0.312,0.099,2.53353126379304e-72,"10","DESI1"
"MYCBP1",8.01480998858813e-77,0.373024862928418,0.317,0.102,2.68800697397269e-72,"10","MYCBP"
"GGA1",9.79036126305014e-77,0.317408015428945,0.266,0.079,3.28349136040176e-72,"10","GGA1"
"POLE31",1.02322672225305e-76,0.366774342612723,0.357,0.121,3.43169778109228e-72,"10","POLE3"
"SLBP1",1.19682195735555e-76,0.492597681221598,0.603,0.254,4.01390148057904e-72,"10","SLBP"
"CAPNS1",1.47524142766721e-76,0.334392377652196,0.324,0.105,4.94766470011028e-72,"10","CAPNS1"
"PTOV1",1.52991965668918e-76,0.320464406010325,0.298,0.093,5.13104454460417e-72,"10","PTOV1"
"DCAF5",1.54738162043476e-76,0.347873026064522,0.279,0.085,5.1896084786141e-72,"10","DCAF5"
"C16orf87",1.68007370977095e-76,0.291951666479718,0.352,0.119,5.6346312078298e-72,"10","C16orf87"
"ATP6V1H",2.52411630250394e-76,0.308879535466143,0.321,0.104,8.46538125533773e-72,"10","ATP6V1H"
"CCL44",3.27892673857284e-76,0.649590682686894,0.855,0.486,1.09968644958256e-71,"10","CCL4"
"ZNF24",3.37323908632555e-76,0.284063333532411,0.322,0.105,1.13131692477186e-71,"10","ZNF24"
"STK38",3.52118417708583e-76,0.266682505339,0.258,0.075,1.18093474931105e-71,"10","STK38"
"CLPTM1",3.56532904571105e-76,0.274382412117159,0.286,0.088,1.19574005535057e-71,"10","CLPTM1"
"LZIC",3.64556253571257e-76,0.38106841494228,0.258,0.076,1.22264876322728e-71,"10","LZIC"
"CHFR",5.01567767419438e-76,0.381484354332307,0.277,0.084,1.68215797837131e-71,"10","CHFR"
"C6orf89",5.06497116583161e-76,0.26774914087041,0.282,0.086,1.6986900295966e-71,"10","C6orf89"
"MPDU1",6.79356027065996e-76,0.299833668866496,0.296,0.093,2.27842424357394e-71,"10","MPDU1"
"HNRNPC2",6.87402789519414e-76,0.579181792574289,0.898,0.474,2.30541147549021e-71,"10","HNRNPC"
"KAT6B",9.46312815536836e-76,0.269524412028346,0.345,0.115,3.17374392074744e-71,"10","KAT6B"
"KLF10",1.02745178480213e-75,0.510282071360661,0.289,0.091,3.44586779586938e-71,"10","KLF10"
"NGLY1",1.25202868575344e-75,0.341086684590696,0.278,0.085,4.19905380627988e-71,"10","NGLY1"
"PDE4DIP",1.65771786430395e-75,0.253646409975804,0.283,0.087,5.55965417330259e-71,"10","PDE4DIP"
"GTF2A22",2.08765852579369e-75,0.303532354120103,0.662,0.272,7.00158916380689e-71,"10","GTF2A2"
"GLIPR14",2.10188811922849e-75,0.279704300295362,0.59,0.238,7.04931237426852e-71,"10","GLIPR1"
"CLINT1",2.20800427865185e-75,0.286160811328616,0.358,0.122,7.40520474974256e-71,"10","CLINT1"
"BZW1",2.53006667358068e-75,0.364483798827984,0.775,0.34,8.48533760985489e-71,"10","BZW1"
"KDM6A",4.39005527965073e-75,0.371216232695423,0.263,0.078,1.47233673968926e-70,"10","KDM6A"
"ATAD1",6.80088650825999e-75,0.369392005086134,0.298,0.095,2.28088131714023e-70,"10","ATAD1"
"RPN21",8.36718619721878e-75,0.273151831105456,0.482,0.184,2.80618690682324e-70,"10","RPN2"
"EIF3B",1.03790804792386e-74,0.382861637254334,0.25,0.073,3.48093601112705e-70,"10","EIF3B"
"SEC22C",1.04269679232468e-74,0.273663683348099,0.266,0.08,3.49699650209852e-70,"10","SEC22C"
"ADK",1.70751934005724e-74,0.32581506640502,0.354,0.121,5.72667836268397e-70,"10","ADK"
"SLC1A5",2.32439963915481e-74,0.296570467678073,0.333,0.112,7.79557150979739e-70,"10","SLC1A5"
"SLC25A1",4.20309078314408e-74,0.269815968749635,0.332,0.111,1.40963258685086e-69,"10","SLC25A1"
"OPTN3",4.20490826211155e-74,0.337344187929387,0.643,0.27,1.41024213294697e-69,"10","OPTN"
"UBE2L64",5.38377306451326e-74,0.405656569271494,0.789,0.358,1.80560981037646e-69,"10","UBE2L6"
"ISCA2",7.94190589207413e-74,0.326648213992412,0.302,0.097,2.66355639808382e-69,"10","ISCA2"
"NUPL2",8.7224678638643e-74,0.29829196750187,0.289,0.091,2.92534127218281e-69,"10","NUPL2"
"EBNA1BP2",1.05849503081624e-73,0.387172464832275,0.252,0.074,3.5499806343515e-69,"10","EBNA1BP2"
"KLF12",1.10275707401021e-73,0.39813534773674,0.253,0.075,3.69842667481546e-69,"10","KLF12"
"RAB22A",1.11345158346404e-73,0.410167396991117,0.262,0.079,3.7342939206217e-69,"10","RAB22A"
"MCM61",1.37847783522546e-73,0.568169591477976,0.305,0.1,4.62313896377914e-69,"10","MCM6"
"AK6",1.67627789172286e-73,0.277859753725489,0.265,0.08,5.62190079326011e-69,"10","AK6"
"NIPSNAP2",1.95204519214005e-73,0.27939436781276,0.265,0.08,6.5467691653993e-69,"10","NIPSNAP2"
"FNBP12",2.49565137201603e-73,0.327130888412625,0.701,0.301,8.36991557146736e-69,"10","FNBP1"
"TWISTNB",3.44391737208116e-73,0.301115088911056,0.264,0.08,1.15502100824858e-68,"10","TWISTNB"
"CDC422",5.70970847966412e-73,0.527119737214125,0.885,0.465,1.91492202990975e-68,"10","CDC42"
"PPP1R182",6.53705998025647e-73,0.431435056775351,0.772,0.351,2.19239917617841e-68,"10","PPP1R18"
"BOLA2-SMG1P6",1.27013717948413e-72,0.276457074951471,0.255,0.076,4.25978607255387e-68,"10","BOLA2-SMG1P6"
"FAM49B2",1.76374240558528e-72,0.468327999605205,0.796,0.374,5.9152392798519e-68,"10","FAM49B"
"REEP3",1.87808038813394e-72,0.324544478367746,0.295,0.095,6.2987060057236e-68,"10","REEP3"
"ID23",2.09037655900852e-72,0.577071035461827,0.849,0.457,7.01070490360276e-68,"10","ID2"
"KAT7",2.2355951526424e-72,0.33918649004588,0.25,0.074,7.49773902293206e-68,"10","KAT7"
"CCPG1",2.24445935083877e-72,0.357183832510601,0.278,0.087,7.52746777084306e-68,"10","CCPG1"
"OARD1",2.2912636017786e-72,0.387724631449722,0.294,0.095,7.68443986764508e-68,"10","OARD1"
"PSMB31",2.41529396514821e-72,0.452216050323609,0.849,0.4,8.10041290031406e-68,"10","PSMB3"
"EEF1E11",2.71593192765459e-72,0.269042977900909,0.355,0.123,9.10869249896795e-68,"10","EEF1E1"
"PAPOLA1",3.53671090472737e-72,0.345837046464681,0.729,0.318,1.18614210322747e-67,"10","PAPOLA"
"CHD9",4.08995565311526e-72,0.348800138935366,0.287,0.091,1.3716893269418e-67,"10","CHD9"
"UCHL3",5.42112512517735e-72,0.299121946252561,0.255,0.077,1.81813694448198e-67,"10","UCHL3"
"ARID4B3",5.64281533090742e-72,0.295150957338363,0.697,0.297,1.89248740567973e-67,"10","ARID4B"
"ATP5PB2",9.75743855617778e-72,0.303560278977192,0.687,0.289,3.2724497429709e-67,"10","ATP5PB"
"ECE1",1.12720939897162e-71,0.31321505901683,0.273,0.085,3.78043488227103e-67,"10","ECE1"
"GZMB5",1.12921518702574e-71,0.647773229523466,0.87,0.512,3.78716189424693e-67,"10","GZMB"
"DPM21",1.13692996556375e-71,0.281803505062594,0.366,0.129,3.81303571850769e-67,"10","DPM2"
"MRPS18A",1.16551732175578e-71,0.274606538240845,0.254,0.076,3.90891199370453e-67,"10","MRPS18A"
"SYNJ2",1.17007144604015e-71,0.31316878664768,0.305,0.1,3.92418561572945e-67,"10","SYNJ2"
"SREK1IP1",1.19212535890704e-71,0.301859179144637,0.339,0.116,3.99815002870242e-67,"10","SREK1IP1"
"MSN3",1.54806505232013e-71,0.387762722938905,0.807,0.372,5.19190057247125e-67,"10","MSN"
"ENO13",4.28688061184829e-71,0.604721597358026,0.857,0.46,1.43773401960168e-66,"10","ENO1"
"SUCLG2",4.72331454426846e-71,0.259951587857684,0.302,0.099,1.58410523185676e-66,"10","SUCLG2"
"TBC1D15",6.08715062562204e-71,0.308466150577843,0.251,0.075,2.04150857682112e-66,"10","TBC1D15"
"PRKX",6.43280343372231e-71,0.261007935878489,0.258,0.079,2.15743361560179e-66,"10","PRKX"
"UBE2Z",6.81227551734439e-71,0.48206255947014,0.253,0.077,2.28470096300696e-66,"10","UBE2Z"
"RPS6KA5",6.88201438800041e-71,0.301816283494277,0.25,0.075,2.30808998544758e-66,"10","RPS6KA5"
"TIMM23",9.44208490420255e-71,0.287220052505781,0.311,0.103,3.16668643517145e-66,"10","TIMM23"
"AP2A1",1.04033812044191e-70,0.401097153998762,0.25,0.075,3.48908598833807e-66,"10","AP2A1"
"SON2",1.16404057933241e-70,0.514478115846787,0.898,0.468,3.90395929496503e-66,"10","SON"
"SNX20",1.20678886280745e-70,0.279000336171955,0.261,0.08,4.04732848808362e-66,"10","SNX20"
"C19orf25",1.33696331790426e-70,0.264058943986773,0.32,0.108,4.48390757558732e-66,"10","C19orf25"
"NDUFA21",1.69015119466044e-70,0.3106400414959,0.725,0.315,5.66842907665217e-66,"10","NDUFA2"
"CMTM63",1.71544840138868e-70,0.336357559388349,0.72,0.317,5.75327084857735e-66,"10","CMTM6"
"LAGE31",2.8837480636246e-70,0.253873701115695,0.45,0.172,9.67151425578417e-66,"10","LAGE3"
"IMPDH21",2.96517008618993e-70,0.331876986052832,0.283,0.091,9.94458743506379e-66,"10","IMPDH2"
"GLCCI1",3.35555841223351e-70,0.292942677088612,0.327,0.111,1.12538718029487e-65,"10","GLCCI1"
"SLC16A31",5.64710676948391e-70,0.336619948956315,0.293,0.095,1.89392666834951e-65,"10","SLC16A3"
"HOOK3",5.95416504701291e-70,0.310816305718076,0.282,0.091,1.99690787346719e-65,"10","HOOK3"
"LY6E4",7.00660052109281e-70,0.50122719415448,0.972,0.703,2.34987368276411e-65,"10","LY6E"
"CFAP97",9.45938043417371e-70,0.289964793868293,0.294,0.096,3.17248701001318e-65,"10","CFAP97"
"PSME3",2.10258200387252e-69,0.285357408999222,0.271,0.086,7.05163952458765e-65,"10","PSME3"
"PPIA1",3.42762922948999e-69,0.500696467882309,0.986,0.844,1.14955829098635e-64,"10","PPIA"
"GNAS1",4.85069225829172e-69,0.290172648258138,0.721,0.319,1.62682516958588e-64,"10","GNAS"
"MBNL12",1.99622139587601e-68,0.48559247625363,0.954,0.565,6.69492731748896e-64,"10","MBNL1"
"MALAT12",2.13505894903504e-68,0.282188135504657,1,0.996,7.16056070327372e-64,"10","MALAT1"
"PNISR3",2.29511290379323e-68,0.254108556311589,0.732,0.321,7.69734965674172e-64,"10","PNISR"
"PLPBP",2.75262420192088e-68,0.334836140804448,0.25,0.077,9.23175104840224e-64,"10","PLPBP"
"SND1",2.83216984518963e-68,0.41109560761081,0.263,0.083,9.49853122679698e-64,"10","SND1"
"CTBP1",3.35661110802309e-68,0.337940278921827,0.28,0.091,1.12574023340878e-63,"10","CTBP1"
"SLC50A1",5.7576284855795e-68,0.257117660989803,0.25,0.077,1.93099344149365e-63,"10","SLC50A1"
"NDUFA7",5.84531322323751e-68,0.317412507865574,0.271,0.087,1.9604011488094e-63,"10","NDUFA7"
"PDIA32",6.57178716282649e-68,0.383089424214678,0.79,0.371,2.20404597866875e-63,"10","PDIA3"
"PPA13",7.69972968649824e-68,0.359521466863138,0.554,0.23,2.58233534225778e-63,"10","PPA1"
"TRAC2",1.14103232793214e-67,0.366969868068675,0.812,0.389,3.82679422141881e-63,"10","TRAC"
"MIR155HG3",1.60795589754938e-67,0.35812858670962,0.509,0.215,5.39276248920109e-63,"10","MIR155HG"
"SNRPF1",3.04701576555114e-67,0.301959563045237,0.731,0.321,1.02190814745054e-62,"10","SNRPF"
"TOPORS",9.99861267822827e-67,0.327466799474624,0.258,0.082,3.3533347200242e-62,"10","TOPORS"
"SNRPB1",1.43332101101837e-66,0.466922839115418,0.862,0.44,4.8070720067534e-62,"10","SNRPB"
"AGO2",1.64317909245439e-66,0.298957301832726,0.329,0.115,5.51089404027354e-62,"10","AGO2"
"GPR137B",3.46262941397985e-66,0.302607315633069,0.305,0.104,1.16129665286056e-61,"10","GPR137B"
"AKR7A21",4.98673404649008e-66,0.278553734347718,0.344,0.123,1.67245086451184e-61,"10","AKR7A2"
"TPI13",7.92916204745498e-66,0.553117218757086,0.959,0.649,2.65928236747545e-61,"10","TPI1"
"CORO1A2",1.23298338847651e-65,0.48806823193575,0.976,0.719,4.13517968827252e-61,"10","CORO1A"
"MZT2A2",2.02419671270543e-65,0.324486397749831,0.735,0.332,6.78875093507145e-61,"10","MZT2A"
"PSMA63",2.66332149403401e-65,0.28812779679618,0.754,0.335,8.93224762669127e-61,"10","PSMA6"
"SEL1L",3.83361645711171e-65,0.254450866224862,0.274,0.089,1.28571828738612e-60,"10","SEL1L"
"C1orf122",5.27684359428871e-65,0.326876808219888,0.25,0.079,1.76974780465255e-60,"10","C1orf122"
"UGCG",7.13505806942119e-65,0.305796011965494,0.284,0.095,2.39295577532248e-60,"10","UGCG"
"UTP18",1.38883138661059e-63,0.260115543941712,0.251,0.08,4.65786270441458e-59,"10","UTP18"
"EIF5A2",1.66180095009178e-63,0.296619227286995,0.783,0.363,5.57334802641781e-59,"10","EIF5A"
"CERS2",2.53175717956146e-63,0.301607677829384,0.264,0.086,8.49100722881324e-59,"10","CERS2"
"WDR13",5.81628508456011e-63,0.356070308084764,0.803,0.379,1.95066569165977e-58,"10","WDR1"
"ATP5F1C2",1.37912409260407e-62,0.295364905858961,0.736,0.332,4.62530638177554e-58,"10","ATP5F1C"
"TAP13",2.02158252329791e-62,0.354357116902183,0.788,0.379,6.77998346663653e-58,"10","TAP1"
"PFDN6",4.33337684800998e-62,0.290717877445871,0.264,0.087,1.45332792728559e-57,"10","PFDN6"
"MRPL17",7.88944069384021e-61,0.325249444049325,0.269,0.091,2.64596061990013e-56,"10","MRPL17"
"P4HB2",1.08622316146507e-60,0.27776999324909,0.651,0.29,3.64297523892154e-56,"10","P4HB"
"MTDH1",1.09903887551878e-60,0.315950354528333,0.789,0.374,3.6859565807149e-56,"10","MTDH"
"AKAP132",2.55404143722821e-60,0.303931340320757,0.799,0.383,8.56574417217599e-56,"10","AKAP13"
"SIT14",3.14748795427997e-60,0.307724064108773,0.616,0.278,1.05560451010642e-55,"10","SIT1"
"RALY1",4.45696850984915e-60,0.345665591463622,0.799,0.384,1.49477809883321e-55,"10","RALY"
"VIM2",1.02152448087035e-59,0.375969049466391,0.991,0.81,3.42598880394298e-55,"10","VIM"
"PRELID14",1.27153845076577e-58,0.346781507795466,0.807,0.391,4.26448565617823e-54,"10","PRELID1"
