"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TIAL11",1.71451132929733e-46,0.578407397644006,0.811,0.308,5.7501280961974e-42,"8","TIAL1"
"PFDN43",1.80234399628497e-46,0.511664742733608,0.557,0.171,6.04470129474054e-42,"8","PFDN4"
"VAMP83",1.81010012875973e-46,0.784589460591117,0.913,0.41,6.07071381183438e-42,"8","VAMP8"
"ITPA2",1.84484409917703e-46,0.497472223659071,0.536,0.162,6.18723813981991e-42,"8","ITPA"
"RETREG21",2.00411650829168e-46,0.670231316267216,0.416,0.114,6.72140594550864e-42,"8","RETREG2"
"CENPT",2.03055097276342e-46,0.728269508456739,0.302,0.069,6.81006185245397e-42,"8","CENPT"
"ELOB4",2.12324106648983e-46,0.776473140057938,0.982,0.583,7.12092588879361e-42,"8","ELOB"
"DDX421",2.14222183755748e-46,0.285736374209927,0.587,0.185,7.18458359880028e-42,"8","DDX42"
"TARS2",2.19524731001269e-46,0.656849950113781,0.257,0.052,7.36242042832056e-42,"8","TARS2"
"CBR4",2.20158682629792e-46,0.518208024504012,0.275,0.058,7.38368189803795e-42,"8","CBR4"
"GFER",2.2653543981759e-46,0.547607982352936,0.398,0.105,7.59754558060234e-42,"8","GFER"
"GMCL11",2.27894653409755e-46,0.365552075121402,0.584,0.183,7.64313088605635e-42,"8","GMCL1"
"EEA11",2.30652382070791e-46,0.365518583455075,0.476,0.138,7.7356195898902e-42,"8","EEA1"
"TRMT2A",2.35838876691228e-46,0.66623299842495,0.32,0.075,7.9095642464704e-42,"8","TRMT2A"
"DDIT32",2.38204094063846e-46,0.680524753682533,0.719,0.271,7.98888890671328e-42,"8","DDIT3"
"HSPBP1",2.46385737520336e-46,0.655760476631415,0.251,0.05,8.26328486495702e-42,"8","HSPBP1"
"COX143",2.52658751569658e-46,0.813766940030921,0.811,0.325,8.47366921014319e-42,"8","COX14"
"AC110769.2",2.53133149350574e-46,0.312811056115457,0.266,0.055,8.48957956291956e-42,"8","AC110769.2"
"VEZF11",2.55753227195931e-46,0.327843366172388,0.485,0.141,8.57745173369713e-42,"8","VEZF1"
"ASMTL",2.72156443708362e-46,0.558686617052028,0.317,0.074,9.12758280909104e-42,"8","ASMTL"
"ZNHIT32",3.13087807367171e-46,0.641285597686202,0.644,0.217,1.05003388834802e-41,"8","ZNHIT3"
"STK16",3.71667174855366e-46,0.566974986572918,0.428,0.118,1.24649737102993e-41,"8","STK16"
"SRA12",5.17501639019956e-46,0.488070033505684,0.59,0.19,1.73559699694513e-41,"8","SRA1"
"MRPS212",5.55800997357689e-46,0.77262569219612,0.859,0.369,1.86404538493822e-41,"8","MRPS21"
"PELP1",6.13328531903144e-46,0.313473555085669,0.395,0.105,2.05698123029677e-41,"8","PELP1"
"FGFR1OP",6.17744438851856e-46,0.373900536817116,0.335,0.081,2.07179129902136e-41,"8","FGFR1OP"
"FAM210A",6.96071937948387e-46,0.738874864564383,0.338,0.083,2.3344860654913e-41,"8","FAM210A"
"REEP55",7.44953059828404e-46,0.719733616447834,0.823,0.324,2.4984235720525e-41,"8","REEP5"
"HAUS61",7.47777967971551e-46,0.28732517280768,0.416,0.113,2.50789774898299e-41,"8","HAUS6"
"PAFAH1B22",7.55500376656213e-46,0.392758285296809,0.581,0.186,2.53379716322961e-41,"8","PAFAH1B2"
"AP2M13",7.78263659733682e-46,0.687936873018261,0.835,0.333,2.61014066201482e-41,"8","AP2M1"
"ZBED5",7.96517954545202e-46,0.360146179323262,0.443,0.124,2.6713619159537e-41,"8","ZBED5"
"FBXL12",9.27822120825417e-46,0.385612331636387,0.287,0.063,3.11172982882428e-41,"8","FBXL12"
"UBA3",1.02580512047827e-45,0.479125707301163,0.398,0.107,3.44034521306002e-41,"8","UBA3"
"LSM13",1.1335974435574e-45,0.400677800630716,0.614,0.195,3.80185910620281e-41,"8","LSM1"
"CEP951",1.2151558163272e-45,0.285243990902279,0.503,0.15,4.07538957679815e-41,"8","CEP95"
"EIF3H2",1.2808483269583e-45,0.765125389532469,0.97,0.559,4.29570911895274e-41,"8","EIF3H"
"TCEAL3",1.34252916298639e-45,0.718294738870344,0.251,0.051,4.50257430682376e-41,"8","TCEAL3"
"MSRB2",1.3682564807678e-45,0.695399870571586,0.299,0.068,4.58885858519905e-41,"8","MSRB2"
"BCL2A11",1.46158169241014e-45,0.879141226712659,0.443,0.131,4.90185268000514e-41,"8","BCL2A1"
"SERBP13",1.72182931454907e-45,0.781964583534279,0.973,0.655,5.77467115513466e-41,"8","SERBP1"
"NDUFB112",1.75527632790842e-45,0.75674837017763,0.958,0.504,5.88684574853925e-41,"8","NDUFB11"
"MCRS1",2.2018873508084e-45,0.72932380738619,0.356,0.091,7.38468979714122e-41,"8","MCRS1"
"PIP4P11",2.35149219145055e-45,0.368747126906332,0.458,0.13,7.88643451168686e-41,"8","PIP4P1"
"ISG203",2.55158217772528e-45,0.965484766394661,0.961,0.601,8.55749630765503e-41,"8","ISG20"
"HARS1",2.55237923555219e-45,0.651901965740594,0.407,0.112,8.56016948019492e-41,"8","HARS"
"TLK22",2.63770903622811e-45,0.310661229920678,0.62,0.206,8.84634856570182e-41,"8","TLK2"
"ALDOA",2.78485583851329e-45,0.546792646183062,0.272,0.058,9.33984951120587e-41,"8","ALDOA"
"CNOT72",2.84778469437212e-45,0.53562007712257,0.626,0.211,9.55090030798522e-41,"8","CNOT7"
"RTN31",2.8576717372441e-45,0.530044312220419,0.539,0.17,9.58405947236925e-41,"8","RTN3"
"GHITM4",3.06623218918529e-45,0.768306747093616,0.835,0.347,1.02835295160896e-40,"8","GHITM"
"C20orf27",3.08624139175851e-45,0.815238289064354,0.323,0.078,1.03506363796797e-40,"8","C20orf27"
"DLG11",3.18717346654663e-45,0.358527996262471,0.548,0.172,1.06891423721041e-40,"8","DLG1"
"ANXA53",3.20342810061305e-45,0.525178786110699,0.874,0.352,1.0743657163836e-40,"8","ANXA5"
"FUBP12",3.39210935230374e-45,0.539147628963469,0.757,0.281,1.13764563457563e-40,"8","FUBP1"
"ORMDL21",3.46688178825566e-45,0.393732519442096,0.488,0.144,1.16272281414518e-40,"8","ORMDL2"
"ZNF254",3.47095965788243e-45,0.571253124211186,0.251,0.051,1.16409045006061e-40,"8","ZNF254"
"TAF11",3.48540621939216e-45,0.397949532173884,0.593,0.192,1.16893553785974e-40,"8","TAF11"
"PDE12",3.61887058437505e-45,0.259687272183038,0.446,0.126,1.21369681658771e-40,"8","PDE12"
"FIP1L12",3.66119715592693e-45,0.430233415496448,0.653,0.222,1.22789230215477e-40,"8","FIP1L1"
"XPO7",3.78312462935903e-45,0.65506119445599,0.263,0.055,1.26878433819443e-40,"8","XPO7"
"BOP1",3.78539383123353e-45,1.06519804093222,0.257,0.054,1.2695453831191e-40,"8","BOP1"
"MTOR",3.90152124024346e-45,0.326960077373245,0.323,0.077,1.30849219355285e-40,"8","MTOR"
"ATF42",3.98740839647412e-45,0.681430559355667,0.949,0.496,1.33729702800949e-40,"8","ATF4"
"COX7A23",4.44766617855517e-45,0.784598839711145,0.949,0.576,1.49165828296383e-40,"8","COX7A2"
"LYRM7",4.66191314960607e-45,0.315435907300873,0.38,0.099,1.56351243211488e-40,"8","LYRM7"
"E2F41",4.77907308695745e-45,0.39671784436723,0.482,0.141,1.60280553190379e-40,"8","E2F4"
"UMPS",4.7843391475946e-45,0.548621844447754,0.263,0.055,1.60457166332028e-40,"8","UMPS"
"GEMIN6",4.86605807003944e-45,1.15719241243514,0.26,0.055,1.63197855552983e-40,"8","GEMIN6"
"RTCA1",5.08063274844882e-45,0.415459051513344,0.56,0.176,1.70394261117476e-40,"8","RTCA"
"CMSS11",5.46809436262375e-45,0.592247766449337,0.35,0.089,1.83388948733675e-40,"8","CMSS1"
"MTA2",5.7865854716334e-45,0.395870072427175,0.332,0.081,1.94070503547641e-40,"8","MTA2"
"SSBP11",5.92812178525217e-45,0.813945430381596,0.844,0.379,1.98817348433787e-40,"8","SSBP1"
"R3HCC1",6.12409501736646e-45,0.67800530894338,0.323,0.078,2.05389898692436e-40,"8","R3HCC1"
"SURF12",6.18042640602866e-45,0.448106163640162,0.566,0.177,2.07279140805389e-40,"8","SURF1"
"NIPSNAP21",6.22486120818513e-45,0.429700303670061,0.428,0.119,2.08769395200113e-40,"8","NIPSNAP2"
"TRAPPC32",6.39526230310108e-45,0.558178920721864,0.56,0.178,2.14484307121404e-40,"8","TRAPPC3"
"MPHOSPH61",6.42925181800428e-45,0.378542627273135,0.401,0.108,2.15624247472227e-40,"8","MPHOSPH6"
"ACTR8",8.03998607336577e-45,0.689556491059436,0.26,0.055,2.69645052928541e-40,"8","ACTR8"
"DDX551",8.0443209691193e-45,0.288889869816807,0.356,0.09,2.69790436662323e-40,"8","DDX55"
"GTF2H1",8.90813312122644e-45,0.25671597245384,0.461,0.132,2.98760968619692e-40,"8","GTF2H1"
"HNRNPL1",9.34164129242974e-45,0.574125202810753,0.823,0.33,3.13299965665509e-40,"8","HNRNPL"
"RNF1814",1.01232172200486e-44,0.606288481890263,0.656,0.224,3.3951245912599e-40,"8","RNF181"
"CMC11",1.13697280743173e-44,0.290638870156816,0.521,0.159,3.81317940156455e-40,"8","CMC1"
"UBL54",1.1383841291201e-44,0.774515972719208,0.985,0.607,3.81791269224299e-40,"8","UBL5"
"NDUFS21",1.26790735144757e-44,0.543591065719414,0.575,0.185,4.25230767528486e-40,"8","NDUFS2"
"NIT2",1.29963606550301e-44,0.70027823349527,0.362,0.094,4.35871943648399e-40,"8","NIT2"
"SEC61G3",1.30967685572703e-44,0.785516736835016,0.883,0.386,4.39239423873731e-40,"8","SEC61G"
"TUBGCP4",1.36897027808893e-44,0.544291521259852,0.26,0.055,4.59125251865464e-40,"8","TUBGCP4"
"TMUB11",1.4793968736798e-44,0.285041055180094,0.542,0.167,4.96160123494732e-40,"8","TMUB1"
"COA41",1.5146542371707e-44,0.707244764854206,0.518,0.164,5.07984738062309e-40,"8","COA4"
"HELQ",1.58070167943849e-44,0.424581953229354,0.347,0.087,5.30135729250079e-40,"8","HELQ"
"UTP31",1.67981801731608e-44,0.357802219679919,0.44,0.126,5.63377366647468e-40,"8","UTP3"
"FBXO30",1.79163517307582e-44,0.532129882033118,0.287,0.065,6.0087860434617e-40,"8","FBXO30"
"SLC44A21",1.83515222376098e-44,0.348741744476619,0.497,0.148,6.15473352804958e-40,"8","SLC44A2"
"STK26",1.95867873734078e-44,0.460129072324692,0.437,0.124,6.56901674929352e-40,"8","STK26"
"RWDD4",2.20107274345197e-44,0.676883119871017,0.392,0.106,7.3819577669892e-40,"8","RWDD4"
"KRT103",2.23831064923697e-44,0.757890324010459,0.841,0.364,7.50684625541097e-40,"8","KRT10"
"FAF2",2.36372954439555e-44,0.462412121939144,0.407,0.113,7.9274761459938e-40,"8","FAF2"
"EWSR13",2.38220316260421e-44,0.582816946782371,0.844,0.355,7.98943296674199e-40,"8","EWSR1"
"CEBPG1",2.58666333914352e-44,0.421236331741037,0.395,0.107,8.67515150681954e-40,"8","CEBPG"
"PIAS2",2.73798739157112e-44,0.298015414055922,0.332,0.082,9.18266211385121e-40,"8","PIAS2"
"ZDHHC3",2.82163410240476e-44,0.571765669081806,0.359,0.093,9.46319645264509e-40,"8","ZDHHC3"
"ATP6V0B4",2.91144002923697e-44,0.688745361836156,0.79,0.312,9.76438757005495e-40,"8","ATP6V0B"
"MED27",3.00365282911169e-44,0.822849377304018,0.308,0.073,1.00736508582748e-39,"8","MED27"
"TAF2",3.00954325423905e-44,0.45681749770218,0.389,0.106,1.00934061660669e-39,"8","TAF2"
"GOPC2",3.01119772393816e-44,0.342965931565683,0.563,0.179,1.00989549265438e-39,"8","GOPC"
"KLF10",3.13339468364807e-44,0.395428799558751,0.44,0.126,1.05087790900189e-39,"8","KLF10"
"LPIN12",3.39622731974742e-44,0.542867273593618,0.743,0.284,1.13902671849689e-39,"8","LPIN1"
"VCP2",3.59015346932558e-44,0.558247358987473,0.838,0.34,1.20406567054241e-39,"8","VCP"
"VPS72",4.31642159251e-44,0.808152908572306,0.314,0.076,1.447641473696e-39,"8","VPS72"
"ATG1012",4.95969332600142e-44,0.347825615957313,0.518,0.157,1.66338194767436e-39,"8","ATG101"
"TP53TG1",5.33590949813563e-44,0.737299384522932,0.35,0.089,1.78955732748473e-39,"8","TP53TG1"
"TFIP11",5.41729955298692e-44,0.571797495323532,0.329,0.081,1.81685392408075e-39,"8","TFIP11"
"VMA213",5.43565764235726e-44,0.384463079542126,0.584,0.187,1.82301086009378e-39,"8","VMA21"
"ARL6IP11",5.45119401686779e-44,1.20781122280067,0.901,0.51,1.82822144937712e-39,"8","ARL6IP1"
"GORASP2",5.55214470564531e-44,0.407440611016921,0.44,0.126,1.86207829137932e-39,"8","GORASP2"
"CDC34",5.80742447624731e-44,0.408300699126719,0.401,0.109,1.94769402084382e-39,"8","CDC34"
"TSFM",7.10561842659059e-44,1.01730140000123,0.278,0.062,2.38308230790995e-39,"8","TSFM"
"NIT1",7.50364510802308e-44,0.659048458748517,0.326,0.081,2.51657249632878e-39,"8","NIT1"
"ZBTB14",7.60840137721623e-44,0.498946574996588,0.266,0.057,2.55170565389078e-39,"8","ZBTB14"
"MAP1S",7.74295862747693e-44,0.699958626803865,0.251,0.052,2.59683346448321e-39,"8","MAP1S"
"QTRT2",7.8269425528785e-44,0.634454231960909,0.305,0.073,2.62499999338439e-39,"8","QTRT2"
"ZMAT5",8.0952248186128e-44,0.666392296902075,0.305,0.072,2.71497649966636e-39,"8","ZMAT5"
"HIST1H1D1",8.75281287083021e-44,0.966637946384793,0.695,0.314,2.93551838061904e-39,"8","HIST1H1D"
"MSRA",9.15236930621931e-44,0.767788951960437,0.299,0.07,3.06952161791983e-39,"8","MSRA"
"EXOSC91",9.42498385243012e-44,0.364210335844769,0.521,0.161,3.16095108442801e-39,"8","EXOSC9"
"NDUFS83",1.01626699982173e-43,0.555026934104769,0.757,0.28,3.40835626400211e-39,"8","NDUFS8"
"LMO71",1.10495970089414e-43,0.46800792386931,0.368,0.097,3.70581384485876e-39,"8","LMO7"
"RABGAP1L2",1.24351901752386e-43,0.479808539835202,0.853,0.348,4.17051408097151e-39,"8","RABGAP1L"
"UBP1",1.58039894155598e-43,0.272523617204547,0.386,0.104,5.30034197019044e-39,"8","UBP1"
"CCT31",1.6968593441709e-43,0.728345067215637,0.901,0.416,5.69092686848036e-39,"8","CCT3"
"LYPLA21",1.82802345237552e-43,0.573781034333478,0.44,0.129,6.130825054577e-39,"8","LYPLA2"
"E2F31",1.85320467514131e-43,0.338526247623586,0.347,0.089,6.21527783948893e-39,"8","E2F3"
"TRMT6",2.17857632907241e-43,0.550305945200333,0.398,0.11,7.30650929244303e-39,"8","TRMT6"
"FUNDC22",2.38532174389101e-43,0.54852334034231,0.563,0.181,7.99989206466167e-39,"8","FUNDC2"
"CARD8-AS1",2.88191121188646e-43,0.425842391594919,0.362,0.095,9.6653538224248e-39,"8","CARD8-AS1"
"LINC02001",2.90753118454528e-43,0.638342187771864,0.29,0.067,9.75127808672794e-39,"8","LINC02001"
"ZNF384",3.14503188786141e-43,0.475537078128631,0.284,0.065,1.05478079455096e-38,"8","ZNF384"
"LRRC75A",3.16121876403594e-43,0.718825214088848,0.473,0.145,1.06020954908237e-38,"8","LRRC75A"
"TSR33",3.17217814834997e-43,0.480845199232224,0.491,0.15,1.06388510739361e-38,"8","TSR3"
"RPP14",3.28862467103928e-43,0.569210809287928,0.278,0.062,1.10293894217315e-38,"8","RPP14"
"CHMP4B1",3.72490883671494e-43,0.410510450941766,0.56,0.181,1.24925992565746e-38,"8","CHMP4B"
"MDM23",4.04399752028539e-43,0.37227880877787,0.629,0.215,1.35627588835331e-38,"8","MDM2"
"WAS3",4.18537122188507e-43,0.580776353476053,0.781,0.291,1.40368980039582e-38,"8","WAS"
"PLPBP",4.31600884523203e-43,0.491567604504521,0.44,0.128,1.44750304651392e-38,"8","PLPBP"
"TAF4B",4.34674015541479e-43,0.303708970956867,0.269,0.059,1.45780971332301e-38,"8","TAF4B"
"METTL232",4.76287131104682e-43,0.544036005781391,0.587,0.195,1.59737178029888e-38,"8","METTL23"
"ATP6V1F4",5.01974347793986e-43,0.733650951531221,0.793,0.316,1.68352156763147e-38,"8","ATP6V1F"
"NRBF22",5.67150037161136e-43,0.440517742259643,0.695,0.245,1.90210779463102e-38,"8","NRBF2"
"MRM3",5.88619738371876e-43,0.563341370141635,0.314,0.076,1.9741128785516e-38,"8","MRM3"
"ZSCAN16-AS1",6.31798160655782e-43,0.453730047931373,0.395,0.109,2.11892467120736e-38,"8","ZSCAN16-AS1"
"KRR13",6.56924485711749e-43,0.531871080511232,0.826,0.332,2.20319334018006e-38,"8","KRR1"
"SF3B22",6.87994264257938e-43,0.668398488970873,0.892,0.412,2.30739516346827e-38,"8","SF3B2"
"MRPL573",7.17589378886808e-43,0.548534218811109,0.841,0.332,2.40665125891058e-38,"8","MRPL57"
"FOXN33",7.43872778095853e-43,0.402492341759641,0.656,0.231,2.49480052317787e-38,"8","FOXN3"
"MZT2A3",7.53968451934654e-43,0.742408635196448,0.949,0.495,2.52865939409844e-38,"8","MZT2A"
"UTP111",7.69067450243215e-43,0.430575726538748,0.434,0.127,2.57929841462569e-38,"8","UTP11"
"MNAT13",7.8496103401237e-43,0.28968107144271,0.467,0.139,2.63260231587069e-38,"8","MNAT1"
"CEP44",9.08789332449325e-43,0.392372125125982,0.326,0.081,3.04789766316855e-38,"8","CEP44"
"SNX173",9.12172964995887e-43,0.503300255616512,0.68,0.236,3.05924569000321e-38,"8","SNX17"
"PPA2",9.18276684900351e-43,0.4265364981888,0.341,0.087,3.0797163458188e-38,"8","PPA2"
"ELOVL11",1.21611372890015e-42,0.53518078835663,0.374,0.101,4.07860222398531e-38,"8","ELOVL1"
"PDCD52",1.23338033682325e-42,0.637052943608334,0.698,0.257,4.13651097363781e-38,"8","PDCD5"
"CNOT10",1.23417423157044e-42,0.329868154117255,0.344,0.089,4.13917353784093e-38,"8","CNOT10"
"CREB11",1.33649593467832e-42,0.283324013225927,0.629,0.212,4.48234006572415e-38,"8","CREB1"
"ECHDC12",1.39633842838606e-42,0.482106349759564,0.551,0.178,4.68303982112118e-38,"8","ECHDC1"
"KDELR21",1.41348217874618e-42,0.481261462917825,0.569,0.185,4.74053653107893e-38,"8","KDELR2"
"COX5B3",1.4494343757011e-42,0.71189816689207,0.949,0.538,4.86111300922634e-38,"8","COX5B"
"STXBP21",1.45637333328207e-42,0.277755357197886,0.449,0.131,4.8843848851614e-38,"8","STXBP2"
"UCKL1",1.49050180077036e-42,0.571638863839375,0.299,0.071,4.99884493942363e-38,"8","UCKL1"
"TMEM69",1.54617478392317e-42,0.382077793729405,0.263,0.057,5.18556099032154e-38,"8","TMEM69"
"GRSF13",1.5891884700694e-42,0.407974395320028,0.602,0.2,5.32982029091876e-38,"8","GRSF1"
"PBDC12",1.71925643037094e-42,0.365199562366972,0.539,0.173,5.76604221617804e-38,"8","PBDC1"
"CLNS1A2",1.78270927538025e-42,0.684230921588874,0.674,0.24,5.97885036777027e-38,"8","CLNS1A"
"DUSP102",2.05719468997913e-42,0.397069322030559,0.635,0.223,6.899419551252e-38,"8","DUSP10"
"MARK21",2.37446484075733e-42,0.323154636315335,0.506,0.157,7.96348018293195e-38,"8","MARK2"
"MPG2",2.66243300214986e-42,0.301891544848834,0.527,0.164,8.92926780261019e-38,"8","MPG"
"RPL37A3",2.70373269619671e-42,0.551984231890791,1,0.896,9.06777871650453e-38,"8","RPL37A"
"EIF2B5",3.1142731149148e-42,0.418261237199133,0.398,0.111,1.04446491728013e-37,"8","EIF2B5"
"CINP",3.14602930199773e-42,0.511062101042017,0.317,0.078,1.055115307304e-37,"8","CINP"
"TOX5",3.40933445285817e-42,0.400498557011282,0.56,0.186,1.14342258879957e-37,"8","TOX"
"MED11",3.45441728554136e-42,0.30805471977561,0.446,0.132,1.15854246922486e-37,"8","MED1"
"CLASP2",3.65673233104605e-42,0.264174932175854,0.284,0.066,1.22639488918623e-37,"8","CLASP2"
"THUMPD3-AS12",3.88271709245961e-42,0.404640548383556,0.793,0.311,1.3021856584691e-37,"8","THUMPD3-AS1"
"USE1",3.98868660884917e-42,0.296685562686553,0.443,0.129,1.33772571487583e-37,"8","USE1"
"CNOT12",4.55237017114439e-42,0.293010866111256,0.725,0.263,1.52677390799841e-37,"8","CNOT1"
"MAIP1",5.09905058404005e-42,0.676255079202438,0.275,0.063,1.71011958487535e-37,"8","MAIP1"
"DUS1L1",5.51007984170046e-42,0.26570661327211,0.56,0.18,1.8479705773095e-37,"8","DUS1L"
"GTF2F22",5.62371707330893e-42,0.475194121334378,0.431,0.126,1.88608223204635e-37,"8","GTF2F2"
"ENO13",5.85282103288656e-42,0.756561495501029,0.952,0.579,1.96291911800949e-37,"8","ENO1"
"TOMM51",6.51776643946137e-42,0.627104209396473,0.428,0.127,2.18592850846655e-37,"8","TOMM5"
"SRGAP2B",6.56706862407879e-42,0.566187979300751,0.269,0.061,2.20246347514354e-37,"8","SRGAP2B"
"CDC5L2",6.68764959921427e-42,0.38301256449053,0.734,0.271,2.24290392258448e-37,"8","CDC5L"
"GSTO13",7.27809959110843e-42,0.521734640049431,0.707,0.251,2.44092904086594e-37,"8","GSTO1"
"THAP4",7.34957223372033e-42,0.692762868942356,0.257,0.056,2.46489953574512e-37,"8","THAP4"
"PARL",8.43044697055333e-42,0.575819732809272,0.425,0.124,2.82740330498418e-37,"8","PARL"
"ZNF7211",9.48423730554313e-42,0.30375060685485,0.572,0.191,3.18082350753305e-37,"8","ZNF721"
"SRP68",9.79292635423832e-42,0.294300893620518,0.461,0.138,3.28435164068445e-37,"8","SRP68"
"RAB143",9.92618765802599e-42,0.598946240594899,0.847,0.349,3.32904481674876e-37,"8","RAB14"
"PFDN24",1.08843622457643e-41,0.661461782604409,0.826,0.343,3.65039740998444e-37,"8","PFDN2"
"CCDC43",1.10688137822086e-41,0.577666917299712,0.35,0.092,3.71225876627711e-37,"8","CCDC43"
"TMEM2231",1.11675337957386e-41,0.390557447724546,0.374,0.103,3.74536748441483e-37,"8","TMEM223"
"TSR22",1.14731395214297e-41,0.421997755944913,0.536,0.17,3.8478615326971e-37,"8","TSR2"
"C7orf26",1.16327247006283e-41,0.670555750945628,0.296,0.071,3.90138321009674e-37,"8","C7orf26"
"SBNO1",1.41446495287824e-41,0.290543946988917,0.641,0.223,4.74383255896305e-37,"8","SBNO1"
"NAGK2",1.48781259246362e-41,0.472804285827694,0.476,0.147,4.98982587260448e-37,"8","NAGK"
"HTATSF12",1.62172294722882e-41,0.276610109941439,0.62,0.209,5.43893442041602e-37,"8","HTATSF1"
"CTDSPL21",1.82598940391905e-41,0.286325532361486,0.578,0.192,6.12400326286371e-37,"8","CTDSPL2"
"ATXN3",1.88038012415527e-41,0.349619988594303,0.398,0.112,6.30641886039195e-37,"8","ATXN3"
"FAM45A1",1.91037635273938e-41,0.597637753074022,0.41,0.118,6.40702021181733e-37,"8","FAM45A"
"TMEM1411",2.48373263742535e-41,0.593260494678864,0.422,0.123,8.32994251939714e-37,"8","TMEM141"
"DLD",3.03158693552434e-41,0.349694410645482,0.422,0.122,1.01673362643615e-36,"8","DLD"
"NUP581",3.08954914609675e-41,0.325463205784571,0.566,0.186,1.03617299261793e-36,"8","NUP58"
"POLR2F2",3.18534198325158e-41,0.51728181920452,0.596,0.203,1.06829999434291e-36,"8","POLR2F"
"RP91",3.21861909471355e-41,0.591412788629485,0.347,0.093,1.07946047198503e-36,"8","RP9"
"UBE3A1",3.52061490402377e-41,0.389330858010057,0.686,0.246,1.18074382651149e-36,"8","UBE3A"
"NCBP2-AS2",3.7263410346609e-41,0.35579424331846,0.446,0.133,1.24974025620457e-36,"8","NCBP2-AS2"
"RCN21",3.79080236036318e-41,0.387978631468521,0.575,0.192,1.2713592956186e-36,"8","RCN2"
"ZFPL1",3.93822523093519e-41,0.613179919003849,0.275,0.064,1.32080197795104e-36,"8","ZFPL1"
"INTS4",3.94489520123797e-41,0.259606573460067,0.311,0.077,1.32303895259119e-36,"8","INTS4"
"GPATCH41",3.99803092463905e-41,0.584327889249929,0.443,0.135,1.34085961150544e-36,"8","GPATCH4"
"RPL284",4.25965397644007e-41,0.451052190793568,1,0.951,1.42860275061847e-36,"8","RPL28"
"USP342",4.33319437667313e-41,0.537268994082502,0.868,0.412,1.45326673004863e-36,"8","USP34"
"PYM1",4.84100195590333e-41,0.58835724586722,0.344,0.091,1.62357523597086e-36,"8","PYM1"
"ZNF124",5.06655450362298e-41,0.614464393927831,0.293,0.071,1.69922104942508e-36,"8","ZNF124"
"BRAT1",5.18777802141431e-41,0.304871964386671,0.263,0.059,1.73987699282193e-36,"8","BRAT1"
"AZIN1",5.76555233461134e-41,0.461110205661487,0.725,0.276,1.93365094198195e-36,"8","AZIN1"
"PARK74",5.86601831300779e-41,0.683285426435844,0.955,0.545,1.96734522181655e-36,"8","PARK7"
"DZIP3",5.9340009922119e-41,0.257571536829397,0.407,0.117,1.99014525276803e-36,"8","DZIP3"
"CSNK2A12",5.96270941001301e-41,0.363454527651869,0.599,0.206,1.99977348193016e-36,"8","CSNK2A1"
"CXXC1",6.42344381170479e-41,0.525796099962455,0.371,0.103,2.15429458556955e-36,"8","CXXC1"
"MLXIP1",6.46925410601766e-41,0.333192842786641,0.488,0.154,2.1696584420762e-36,"8","MLXIP"
"NUDCD3",6.61407980045857e-41,0.403331916321922,0.41,0.119,2.2182300834778e-36,"8","NUDCD3"
"DNAJC4",7.17788616127434e-41,0.275107976015317,0.452,0.134,2.40731946076819e-36,"8","DNAJC4"
"STX51",7.54595543128225e-41,0.471780301540872,0.485,0.151,2.53076253254344e-36,"8","STX5"
"COPG1",7.71255085934923e-41,0.516064155327305,0.278,0.065,2.58663530720854e-36,"8","COPG1"
"RSPRY1",7.71313735447752e-41,0.463296241216551,0.389,0.111,2.58683200594467e-36,"8","RSPRY1"
"ARL6IP42",8.52734441582673e-41,0.691783558417474,0.946,0.512,2.85990077017997e-36,"8","ARL6IP4"
"SARNP",8.99450084311749e-41,0.392290520404874,0.332,0.086,3.01657569276474e-36,"8","SARNP"
"CRTC2",9.62642707930015e-41,0.450184234265737,0.374,0.103,3.22851111385568e-36,"8","CRTC2"
"CNP2",1.03477099968491e-40,0.347818120471387,0.494,0.157,3.47041497874325e-36,"8","CNP"
"SF3B52",1.12119576529144e-40,0.68072988293969,0.925,0.432,3.76026635763442e-36,"8","SF3B5"
"PIAS4",1.13604605673155e-40,0.632788335495695,0.266,0.061,3.81007126506628e-36,"8","PIAS4"
"CBLL1",1.18200032209952e-40,0.343112150751389,0.38,0.105,3.96419268025738e-36,"8","CBLL1"
"TMEM126B1",1.30407812471886e-40,0.405726455327867,0.503,0.161,4.37361721468213e-36,"8","TMEM126B"
"PAAF1",1.36316657001147e-40,0.766328375956558,0.251,0.055,4.57178804250445e-36,"8","PAAF1"
"DHPS1",1.49972841314117e-40,0.406211705945058,0.521,0.165,5.02978915199286e-36,"8","DHPS"
"SELENOF2",1.52225244288874e-40,0.599654132841094,0.826,0.333,5.10533024296024e-36,"8","SELENOF"
"IDE",1.62272403300136e-40,0.59633290903042,0.251,0.055,5.44229186187995e-36,"8","IDE"
"RPS264",1.79697246384524e-40,0.610616997187056,1,0.776,6.02668624924415e-36,"8","RPS26"
"NHLRC2",2.19607983475156e-40,0.34132244373085,0.266,0.061,7.36521254978977e-36,"8","NHLRC2"
"COX4I13",2.22142225964049e-40,0.63744251337849,0.991,0.74,7.45020597438228e-36,"8","COX4I1"
"NDUFA102",2.64238921799461e-40,0.424290586431153,0.704,0.25,8.86204495931034e-36,"8","NDUFA10"
