"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"IFITM22",6.61957578468807e-28,0.601435902891524,0.93,0.727,1.85242208758711e-23,"5","IFITM2"
"DEDD2",9.70457659403351e-28,1.71454922176519,0.285,0.1,2.71572871407434e-23,"5","DEDD2"
"EPSTI12",1.34691065342297e-27,1.27808713121625,0.366,0.146,3.76919477253883e-23,"5","EPSTI1"
"TYMP2",1.56948081645934e-27,0.952499940843068,0.535,0.272,4.39203511677981e-23,"5","TYMP"
"IFNG1",1.47494608159076e-26,1.10136230578602,0.349,0.136,4.12748911472359e-22,"5","IFNG"
"PRDX52",2.07040501845954e-26,1.01338167361798,0.613,0.366,5.79382140365718e-22,"5","PRDX5"
"STMN1",3.27697505807763e-26,1.93472500048606,0.282,0.104,9.17028700252445e-22,"5","STMN1"
"CCT21",3.9374784938269e-26,1.17853389687552,0.462,0.223,1.10186398171252e-21,"5","CCT2"
"CCT6A1",2.63240240999931e-25,1.15013468643644,0.454,0.219,7.36651490414206e-21,"5","CCT6A"
"PPP1R15A",3.2185887557033e-25,0.98162315733937,0.613,0.353,9.00689877396011e-21,"5","PPP1R15A"
"UBE2L61",1.23057134900799e-24,1.08824352924243,0.548,0.31,3.44363086306397e-20,"5","UBE2L6"
"GALNT21",2.12600425741961e-24,1.25611380621052,0.32,0.124,5.94941031396303e-20,"5","GALNT2"
"CD632",3.61283030598613e-24,0.866646029041507,0.637,0.387,1.01101443282716e-19,"5","CD63"
"GZMB3",3.73966279131053e-24,0.588454165435905,0.788,0.461,1.04650723552034e-19,"5","GZMB"
"IFI351",7.95333503723409e-24,1.32053994231438,0.384,0.174,2.22566127681959e-19,"5","IFI35"
"RBPJ3",2.79869652288917e-23,0.931850138053462,0.578,0.327,7.83187234965307e-19,"5","RBPJ"
"HERC5",3.20356173517807e-23,1.49799824754445,0.269,0.099,8.96484715972232e-19,"5","HERC5"
"CD8A3",9.20048374461807e-23,0.576241003252215,0.755,0.434,2.57466337109392e-18,"5","CD8A"
"GNG52",9.96608024892872e-23,0.788021239202737,0.691,0.446,2.78890789686021e-18,"5","GNG5"
"LSP12",1.29072834280057e-22,0.638059327939351,0.858,0.677,3.61197419449313e-18,"5","LSP1"
"NMI",2.15867695163799e-22,1.37536819648766,0.255,0.092,6.04084158146376e-18,"5","NMI"
"SNX31",4.62850243686171e-22,1.02580166286786,0.5,0.27,1.29524012193138e-17,"5","SNX3"
"TNFSF101",4.84271833655652e-22,1.22624853385946,0.333,0.143,1.35518629930198e-17,"5","TNFSF10"
"ENTPD11",5.69020627395718e-22,1.10559419287785,0.282,0.107,1.59234732370418e-17,"5","ENTPD1"
"SNRPB1",8.92641067697133e-22,0.88758861621483,0.605,0.378,2.49796676384366e-17,"5","SNRPB"
"PRDX61",1.10078128316289e-21,0.896511635057086,0.538,0.302,3.08042634280304e-17,"5","PRDX6"
"LGALS12",1.69604670900435e-21,0.636743044618416,0.667,0.401,4.74621711047778e-17,"5","LGALS1"
"CCND22",3.76114711242103e-21,1.01795009086386,0.419,0.207,1.0525194079399e-16,"5","CCND2"
"PPID",4.60011209158661e-21,1.32603968251549,0.261,0.099,1.2872953677096e-16,"5","PPID"
"RHOA1",1.25581211211524e-20,0.588043047824999,0.825,0.623,3.51426461454328e-16,"5","RHOA"
"PFN12",2.81730185577697e-20,0.436834769062343,0.978,0.877,7.88393751320628e-16,"5","PFN1"
"TNFRSF91",3.91963558934883e-20,0.998756077112043,0.288,0.116,1.09687082332338e-15,"5","TNFRSF9"
"SIRPG2",3.93022791124832e-20,1.04091380944959,0.382,0.181,1.09983497868373e-15,"5","SIRPG"
"DUT1",8.06759446266913e-20,1.34550093486497,0.366,0.181,2.25763563443333e-15,"5","DUT"
"PSME21",1.43705346067605e-19,0.596972386390652,0.798,0.583,4.02145040435586e-15,"5","PSME2"
"APOBEC3G2",3.54744275795517e-19,0.672506805243115,0.605,0.358,9.92716381386175e-15,"5","APOBEC3G"
"LSM21",5.08773540837871e-19,1.11928210875763,0.438,0.232,1.4237518766807e-14,"5","LSM2"
"TRMT1123",9.91803156219304e-19,0.707824626741625,0.702,0.472,2.7754619523641e-14,"5","TRMT112"
"LAYN2",1.44906306513424e-18,1.03157048191613,0.266,0.107,4.05505808147166e-14,"5","LAYN"
"ANXA53",4.17581421956019e-18,0.840689282778262,0.573,0.371,1.16855985120172e-13,"5","ANXA5"
"ZNF6831",4.40093889832849e-18,1.14888899035629,0.296,0.13,1.23155874130824e-13,"5","ZNF683"
"IRF71",4.81539988578599e-18,1.03046614449083,0.368,0.183,1.34754150403835e-13,"5","IRF7"
"CFL11",5.45507838776607e-18,0.446771048168319,0.944,0.833,1.52654913603246e-13,"5","CFL1"
"CKS2",5.97841916291569e-18,1.15538529593498,0.417,0.22,1.67300081855033e-13,"5","CKS2"
"HMGN21",6.07874368652548e-18,0.910877757128341,0.616,0.445,1.70107563323729e-13,"5","HMGN2"
"PGAM12",8.03757005862332e-18,0.760580597550461,0.613,0.411,2.24923360520515e-13,"5","PGAM1"
"NUDT1",1.62157080624093e-17,1.10838229337501,0.261,0.107,4.53780374418463e-13,"5","NUDT1"
"FKBP1A2",2.15451658488342e-17,0.804778984096385,0.532,0.329,6.02919921113777e-13,"5","FKBP1A"
"ITGAE2",6.46514153983675e-17,0.734238513533246,0.433,0.229,1.80920520850792e-12,"5","ITGAE"
"MAD2L21",7.13621630083407e-17,1.20730353630036,0.29,0.132,1.99699876962541e-12,"5","MAD2L2"
"CAPG2",1.23460302043599e-16,0.917000280355888,0.392,0.207,3.45491309238808e-12,"5","CAPG"
"CD73",2.18317042143348e-16,0.445298688927785,0.86,0.673,6.10938410733945e-12,"5","CD7"
"HSBP11",3.77505130510969e-16,0.934705892202215,0.347,0.172,1.0564103572219e-11,"5","HSBP1"
"SOX41",5.54852104565815e-16,0.698419323506811,0.309,0.145,1.55269812941698e-11,"5","SOX4"
"HIKESHI",1.14145381371634e-15,1.24470545914948,0.272,0.123,3.19424435230381e-11,"5","HIKESHI"
"SDF2L11",1.28809754808176e-15,0.971218396205255,0.328,0.162,3.604612178552e-11,"5","SDF2L1"
"SELENOH1",1.93347424838683e-15,0.839147752072241,0.532,0.341,5.41063433668571e-11,"5","SELENOH"
"RANBP12",2.45112406059287e-15,1.05977075294972,0.384,0.214,6.85922557116309e-11,"5","RANBP1"
"PSMB82",2.53670289840021e-15,0.578923099344629,0.677,0.458,7.09870939088315e-11,"5","PSMB8"
"DNAJB61",3.3257067507427e-15,0.790002984714589,0.57,0.373,9.30665777127836e-11,"5","DNAJB6"
"PRR132",4.64161694865289e-15,0.634950576951531,0.677,0.471,1.29891008691102e-10,"5","PRR13"
"SELENOW2",6.99640453825767e-15,0.823053888691706,0.562,0.382,1.95787384598603e-10,"5","SELENOW"
"CARD162",7.17398063520347e-15,0.532113387391879,0.637,0.425,2.00756674095534e-10,"5","CARD16"
"COX5A2",8.14186854937592e-15,0.722458039436692,0.616,0.431,2.27842049485736e-10,"5","COX5A"
"MIF2",8.40544107233275e-15,0.438111122220484,0.871,0.747,2.3521786296816e-10,"5","MIF"
"HLA-B2",8.69163323558619e-15,0.277900191810824,0.997,0.913,2.43226664464644e-10,"5","HLA-B"
"SF3B4",8.82046816514635e-15,1.01844502361613,0.336,0.174,2.46831981133455e-10,"5","SF3B4"
"MSN2",1.79975564108493e-14,0.684649438235183,0.583,0.389,5.03643618601207e-10,"5","MSN"
"PTPN61",2.05268745570314e-14,1.1732280821695,0.29,0.144,5.74424057603968e-10,"5","PTPN6"
"BAX3",2.24200660270129e-14,0.650748540685431,0.532,0.327,6.27403127699929e-10,"5","BAX"
"HCST3",3.67012001011355e-14,0.455968961148341,0.863,0.676,1.02704638363017e-09,"5","HCST"
"RAB27A2",3.74694315516785e-14,0.759525729836831,0.444,0.251,1.04854457254217e-09,"5","RAB27A"
"PTTG13",5.88939052305243e-14,0.676183544431068,0.481,0.284,1.64808704397099e-09,"5","PTTG1"
"HLA-DPA13",6.35016457967666e-14,0.445803993667539,0.806,0.611,1.77703005597672e-09,"5","HLA-DPA1"
"ANAPC112",7.05492124132678e-14,0.755796245645597,0.487,0.309,1.97424916017289e-09,"5","ANAPC11"
"CDK2AP22",7.05674981307388e-14,0.81836160449022,0.454,0.277,1.97476086769059e-09,"5","CDK2AP2"
"RAC22",7.67957683282423e-14,0.431436846510723,0.882,0.703,2.14905278089753e-09,"5","RAC2"
"HOPX3",1.08577755982842e-13,0.90554671431234,0.355,0.191,3.03843992342385e-09,"5","HOPX"
"GEM1",1.57591786478068e-13,1.0481900516844,0.282,0.138,4.41004855280225e-09,"5","GEM"
"NOP102",2.56173201933739e-13,0.696597941191696,0.562,0.381,7.16875088291376e-09,"5","NOP10"
"SP1101",2.73486634608539e-13,0.878463526493106,0.379,0.213,7.65324998288535e-09,"5","SP110"
"S100A112",2.87632759068241e-13,0.525317604473942,0.745,0.592,8.04911512976565e-09,"5","S100A11"
"GADD45B",3.06948284857992e-13,1.02343418644367,0.406,0.238,8.58964080346603e-09,"5","GADD45B"
"FASLG1",3.46166743101689e-13,0.899719530233425,0.255,0.12,9.68713013895767e-09,"5","FASLG"
"SRP143",3.91699264774211e-13,0.435358595339165,0.831,0.707,1.09613122254415e-08,"5","SRP14"
"PDCD12",5.17809196700844e-13,0.623397238302212,0.325,0.164,1.44903725604764e-08,"5","PDCD1"
"TNFRSF182",7.12903541148158e-13,0.415532984114327,0.398,0.22,1.99498926954901e-08,"5","TNFRSF18"
"PPP1R181",7.14911110260817e-13,0.83763788822523,0.417,0.246,2.00060725095387e-08,"5","PPP1R18"
"ARPC32",7.22126604703186e-13,0.44100893272467,0.815,0.675,2.02079909060139e-08,"5","ARPC3"
"CCDC85B1",7.5258800824324e-13,0.774168488627756,0.505,0.32,2.10604228226788e-08,"5","CCDC85B"
"GBP11",7.77884991016971e-13,0.731282581653371,0.344,0.183,2.17683335886189e-08,"5","GBP1"
"APOBEC3C2",8.1833912263836e-13,0.837628474768071,0.344,0.186,2.29004020079119e-08,"5","APOBEC3C"
"ATP5E2",8.23629215175301e-13,0.333214225379424,0.962,0.859,2.30484399574656e-08,"5","ATP5E"
"OAZ11",9.44731704533944e-13,0.382567870290953,0.941,0.817,2.64373720196779e-08,"5","OAZ1"
"DNAJC7",1.10140271940294e-12,0.989605773548039,0.272,0.135,3.08216536997719e-08,"5","DNAJC7"
"LINC024463",1.21627188510009e-12,0.588451244397048,0.323,0.167,3.40361524326409e-08,"5","LINC02446"
"HM131",1.5125051022889e-12,0.736735260342531,0.382,0.213,4.23259427824527e-08,"5","HM13"
"HPRT11",1.65663209592416e-12,0.827095969820774,0.301,0.153,4.63591925723417e-08,"5","HPRT1"
"HMGB13",1.98054638307516e-12,0.452614044600025,0.836,0.712,5.54236099839754e-08,"5","HMGB1"
"SERF22",2.10024890763653e-12,0.341814482755352,0.954,0.853,5.87733654313007e-08,"5","SERF2"
"AP2S12",3.23423194222091e-12,0.796263785588165,0.379,0.218,9.05067466711098e-08,"5","AP2S1"
"ERH2",3.74551535913246e-12,0.761489238563129,0.46,0.29,1.04814501809963e-07,"5","ERH"
"PTMS2",3.82036891086727e-12,0.666261595602969,0.462,0.285,1.0690920360171e-07,"5","PTMS"
"ITGB71",4.08280305705549e-12,0.770910195457022,0.304,0.155,1.14253160748641e-07,"5","ITGB7"
"NUCB1",4.6819072113296e-12,0.830320549989837,0.317,0.171,1.31018491401847e-07,"5","NUCB1"
"DCXR1",5.31102534472287e-12,0.707049494016379,0.433,0.261,1.48623733246725e-07,"5","DCXR"
"ATP5J22",9.28020866165546e-12,0.514937765772886,0.651,0.473,2.59697359187766e-07,"5","ATP5J2"
"DNMT1",1.04699647539601e-11,0.847654696702131,0.258,0.129,2.9299149367482e-07,"5","DNMT1"
"UQCRQ2",1.05423039080999e-11,0.595808981013992,0.583,0.414,2.95015832564268e-07,"5","UQCRQ"
"NDUFS81",1.16062486274207e-11,0.641981677853274,0.454,0.277,3.24789261589741e-07,"5","NDUFS8"
"C12orf753",1.24643199820208e-11,0.721039034909183,0.43,0.258,3.4880153037687e-07,"5","C12orf75"
"RPS262",1.76982546956116e-11,0.340890610106187,0.925,0.818,4.95267959401996e-07,"5","RPS26"
"CLIC31",1.92083248444818e-11,0.812464474040952,0.272,0.139,5.37525762447978e-07,"5","CLIC3"
"RPS4Y13",1.97379528121779e-11,0.413875998633337,0.683,0.452,5.52346871495987e-07,"5","RPS4Y1"
"PSMB7",2.19910329713877e-11,0.972680935261751,0.25,0.125,6.15397066671312e-07,"5","PSMB7"
"ATP5G33",2.37213180409152e-11,0.498037760858632,0.68,0.519,6.6381736405697e-07,"5","ATP5G3"
"CORO1A2",3.99478978502514e-11,0.385867207048681,0.847,0.726,1.11790197344144e-06,"5","CORO1A"
"SYNGR22",4.00060641587423e-11,0.586948702142582,0.484,0.309,1.11952969941825e-06,"5","SYNGR2"
"PRDX3",4.58441931100265e-11,0.805250570571839,0.301,0.162,1.28290389999098e-06,"5","PRDX3"
"CD2BP2",4.79549685586781e-11,0.867870481527329,0.263,0.136,1.34197184014605e-06,"5","CD2BP2"
"UBL53",5.10726673436285e-11,0.381958321705554,0.801,0.639,1.4292175229441e-06,"5","UBL5"
"ACTB2",5.88427416457964e-11,0.296836227915889,0.992,0.926,1.64665528221597e-06,"5","ACTB"
"SP1001",6.00189890538992e-11,0.607079620578961,0.503,0.326,1.67957138968431e-06,"5","SP100"
"HLA-DRB53",9.57244446874966e-11,0.295546597146552,0.823,0.624,2.67875286013491e-06,"5","HLA-DRB5"
"LAP31",1.20526497495378e-10,0.782438545849554,0.272,0.141,3.37281350591067e-06,"5","LAP3"
"PRELID11",1.4615620883441e-10,0.650267932415149,0.489,0.325,4.09003534802213e-06,"5","PRELID1"
"MYL12A2",1.60227128463225e-10,0.370591578306,0.874,0.735,4.48379596291489e-06,"5","MYL12A"
"NDUFA122",1.71891838481341e-10,0.602082373247596,0.462,0.293,4.81022120806184e-06,"5","NDUFA12"
"ARPC22",1.77614941853703e-10,0.382340193866683,0.831,0.733,4.97037653283403e-06,"5","ARPC2"
"LINC001161",1.81825579104913e-10,0.726931449209141,0.274,0.142,5.08820700567189e-06,"5","LINC00116"
"CD522",1.99240565156707e-10,0.335998673826256,0.911,0.774,5.5755479753453e-06,"5","CD52"
"RALY1",2.04488975238206e-10,0.610294015303144,0.449,0.289,5.72241948306597e-06,"5","RALY"
"PHB1",2.25645441446152e-10,0.746738896051042,0.288,0.156,6.31446203342911e-06,"5","PHB"
"NAA381",2.42676195575443e-10,0.659762017564974,0.43,0.276,6.7910506569832e-06,"5","NAA38"
"PHF5A",2.5094302375561e-10,0.827349601217866,0.261,0.135,7.022389576777e-06,"5","PHF5A"
"MRPL512",2.60721098180631e-10,0.667087453282572,0.39,0.238,7.29601921148679e-06,"5","MRPL51"
"HMGN32",2.67919246085391e-10,0.731951792496278,0.352,0.209,7.49745218245359e-06,"5","HMGN3"
"PSME13",3.39827843891283e-10,0.361474739010472,0.879,0.74,9.50974238345367e-06,"5","PSME1"
"CCT5",3.52150935405559e-10,0.841660116159987,0.293,0.162,9.85459177638916e-06,"5","CCT5"
"HNRNPA2B11",4.60554555627559e-10,0.411120863127421,0.782,0.661,1.28881586846816e-05,"5","HNRNPA2B1"
"SH3BP1",5.03040718319663e-10,0.829470563218278,0.25,0.129,1.40770914614574e-05,"5","SH3BP1"
"SUGT11",5.1499426464128e-10,0.877128093491497,0.298,0.165,1.44115995017216e-05,"5","SUGT1"
"CD822",6.66333404597827e-10,0.667408085462397,0.417,0.262,1.86466739942656e-05,"5","CD82"
"MTHFD22",6.75157748344406e-10,0.673003807484871,0.317,0.183,1.88936144296699e-05,"5","MTHFD2"
"MRPL47",6.81136370528397e-10,0.780082079536156,0.272,0.146,1.90609201928667e-05,"5","MRPL47"
"SNRPD13",8.20993427226134e-10,0.691391189676798,0.401,0.248,2.29746800674961e-05,"5","SNRPD1"
"PTPRCAP3",8.57822487306282e-10,0.397798863977861,0.796,0.632,2.4005304484779e-05,"5","PTPRCAP"
"SLC3A22",8.73669055692227e-10,0.671404313891025,0.46,0.31,2.44487548544913e-05,"5","SLC3A2"
"PHF111",9.14472766429529e-10,0.772794293001473,0.32,0.188,2.55906058957639e-05,"5","PHF11"
"NAPA2",1.20640373420661e-09,0.665399722225729,0.374,0.228,3.37600020980379e-05,"5","NAPA"
"DNPH12",1.27123500327603e-09,0.499944842972706,0.457,0.29,3.55742403316765e-05,"5","DNPH1"
"PDIA61",1.33691131280573e-09,0.556535072352521,0.411,0.26,3.74121261775556e-05,"5","PDIA6"
"ATP6V1F2",1.370171332797e-09,0.584400942889298,0.462,0.301,3.83428745769913e-05,"5","ATP6V1F"
"SEC61G2",1.38762071997542e-09,0.537583676796287,0.548,0.388,3.8831178227792e-05,"5","SEC61G"
"SIT11",1.46464513484977e-09,0.783608987126028,0.32,0.19,4.09866294536361e-05,"5","SIT1"
"CHMP51",1.55138945363145e-09,0.802451277016675,0.288,0.164,4.34140824704225e-05,"5","CHMP5"
"AHI12",1.68036119068231e-09,0.578828179571342,0.29,0.159,4.70232275600539e-05,"5","AHI1"
"SNRPB21",1.68819430525297e-09,0.609998715279765,0.417,0.266,4.72424294381991e-05,"5","SNRPB2"
"PGK12",1.73175343840004e-09,0.369875748233057,0.696,0.529,4.84613882201866e-05,"5","PGK1"
"DHRS72",1.75223601411591e-09,0.587948101331177,0.457,0.303,4.90345726190197e-05,"5","DHRS7"
"CD3E3",1.91822964163107e-09,0.30478455053429,0.949,0.786,5.36797382914039e-05,"5","CD3E"
"COX7A23",2.08477660024159e-09,0.355891232973948,0.766,0.592,5.83403883811606e-05,"5","COX7A2"
"PFDN22",2.26803883702719e-09,0.594365132046637,0.387,0.246,6.3468798815369e-05,"5","PFDN2"
"CLTA2",3.01306686608889e-09,0.608349124947402,0.425,0.266,8.43176631806316e-05,"5","CLTA"
"PSMC3",3.1489215160101e-09,0.81450494353819,0.282,0.161,8.81194197040265e-05,"5","PSMC3"
"RAN2",3.79646779039673e-09,0.427736838751996,0.685,0.549,0.000106240354646462,"5","RAN"
"GSTO11",4.11088294875656e-09,0.58418621511729,0.298,0.166,0.000115038948438004,"5","GSTO1"
"C14orf22",4.22027534303384e-09,0.522868474259165,0.519,0.359,0.000118100185199459,"5","C14orf2"
"SF3B63",4.9575100881499e-09,0.598018669329772,0.452,0.3,0.000138730962306787,"5","SF3B6"
"DAD12",4.99450920243627e-09,0.44820936092745,0.586,0.417,0.000139766345520977,"5","DAD1"
"TXNL12",5.17521952970942e-09,0.709315825768204,0.315,0.182,0.000144823343319388,"5","TXNL1"
"NDUFS62",5.3011869017494e-09,0.624715119004897,0.433,0.279,0.000148348414258555,"5","NDUFS6"
"SF3B21",5.36812302821037e-09,0.576013353558523,0.489,0.333,0.000150221554821439,"5","SF3B2"
"SIVA11",5.6494383430325e-09,0.663929822998526,0.384,0.241,0.000158093882591421,"5","SIVA1"
"ATP5J3",5.71793052000163e-09,0.513189630701077,0.556,0.403,0.000160010567671726,"5","ATP5J"
"UQCR112",6.28061148945437e-09,0.419888142305388,0.71,0.532,0.000175756631920891,"5","UQCR11"
"CCT81",6.61944115227944e-09,0.567271182575406,0.355,0.215,0.000185238441205388,"5","CCT8"
"NDUFA42",6.69198316160722e-09,0.395729667463258,0.728,0.583,0.000187268456794417,"5","NDUFA4"
"USMG52",7.00955225911872e-09,0.476175888310665,0.613,0.477,0.000196155310419178,"5","USMG5"
"KRT101",7.13221846839992e-09,0.519768546369707,0.519,0.364,0.000199588001619703,"5","KRT10"
"EWSR11",7.52197201541504e-09,0.504491002961321,0.452,0.3,0.000210494864879374,"5","EWSR1"
"CKLF2",7.56961991416293e-09,0.565524985631587,0.543,0.405,0.000211828243677936,"5","CKLF"
"PPP1R21",8.28407104871852e-09,0.483399276709784,0.556,0.39,0.000231821444227339,"5","PPP1R2"
"CYFIP2",9.34855813742662e-09,0.689957452350983,0.32,0.194,0.000261610050917747,"5","CYFIP2"
"MYL12B2",1.05485583825185e-08,0.343220317167459,0.839,0.689,0.000295190857776399,"5","MYL12B"
"ELOB2",1.20172986969574e-08,0.367619465779363,0.78,0.619,0.000336292086735655,"5","ELOB"
"MRPL522",1.23909024107568e-08,0.598826251590204,0.387,0.246,0.000346747013062618,"5","MRPL52"
"NBDY",1.39432934880667e-08,0.795016113462741,0.266,0.149,0.000390189124970059,"5","NBDY"
"RBCK12",2.0149780759921e-08,0.577179971510111,0.349,0.215,0.000563871464785628,"5","RBCK1"
"PSMD4",2.09803368037234e-08,0.616732954368099,0.312,0.184,0.000587113745115395,"5","PSMD4"
"SQSTM12",2.22379902961075e-08,0.394723737987057,0.616,0.466,0.000622307920446272,"5","SQSTM1"
"ATP5B2",2.31294632689365e-08,0.412766376014378,0.61,0.449,0.000647254900117919,"5","ATP5B"
"BUB33",2.50874191530839e-08,0.48417375421084,0.484,0.324,0.000702046337579899,"5","BUB3"
"PSMB102",2.53000869705625e-08,0.503667586433678,0.575,0.414,0.000707997633784221,"5","PSMB10"
"LGALS32",2.54810425974773e-08,0.400427133284735,0.556,0.396,0.000713061496047804,"5","LGALS3"
"YWHAH1",2.60007178512504e-08,0.721603194008878,0.317,0.193,0.000727604088349392,"5","YWHAH"
"TRAC2",2.63364652864238e-08,0.508781875957375,0.511,0.354,0.000736999644575283,"5","TRAC"
"SEM12",2.75913175777311e-08,0.456184392883202,0.632,0.473,0.000772115431095226,"5","SEM1"
"DEF61",2.78745735236754e-08,0.611413980154814,0.355,0.223,0.000780042065486533,"5","DEF6"
"DBI2",2.80287636492259e-08,0.465686207984509,0.602,0.461,0.000784356921959937,"5","DBI"
"DEK3",3.02908732249211e-08,0.589386585324687,0.516,0.378,0.000847659796326193,"5","DEK"
"EIF51",3.15218014104227e-08,0.492884286961364,0.591,0.444,0.000882106090669269,"5","EIF5"
"CASP12",3.50769509888297e-08,0.648842866134602,0.293,0.172,0.00098159339647141,"5","CASP1"
"NONO",3.63672349783197e-08,0.561563932713084,0.304,0.18,0.0010177007036333,"5","NONO"
"GLRX1",3.69052641132946e-08,0.552075268006891,0.288,0.165,0.00103275691094644,"5","GLRX"
"DNTTIP2",4.11998720737757e-08,0.66702079420912,0.298,0.181,0.00115293722011254,"5","DNTTIP2"
"DYNLRB12",4.59983284706112e-08,0.455327501176735,0.473,0.317,0.00128721722392158,"5","DYNLRB1"
"TIGIT3",4.76805210570643e-08,0.340193288610034,0.589,0.42,0.00133429170126089,"5","TIGIT"
"PSMA62",4.79369808633676e-08,0.505657757762784,0.47,0.323,0.00134146847248048,"5","PSMA6"
"TAF7",4.84806910454496e-08,0.628289521257229,0.352,0.225,0.00135668365821586,"5","TAF7"
"NHP22",4.94509230397018e-08,0.615141388804518,0.323,0.194,0.00138383463034302,"5","NHP2"
"COX172",5.4592284215823e-08,0.528311285036063,0.47,0.323,0.00152771048149559,"5","COX17"
"HLA-DQA13",5.4753608936383e-08,0.290847522131088,0.468,0.301,0.00153222499247574,"5","HLA-DQA1"
"SRSF3",5.90230308824517e-08,0.584284749250719,0.395,0.26,0.00165170049621453,"5","SRSF3"
"CHCHD2",6.37965810226832e-08,0.367452078223195,0.78,0.675,0.00178528352333877,"5","CHCHD2"
"PSTPIP11",6.46653455587319e-08,0.639270085794228,0.296,0.179,0.00180959503011555,"5","PSTPIP1"
"TUBB1",6.85512843923912e-08,0.527249583533081,0.36,0.225,0.00191833914243668,"5","TUBB"
"ATP5I2",6.8831477210758e-08,0.42491997071348,0.527,0.37,0.00192618005826585,"5","ATP5I"
"TWF21",7.69762644617037e-08,0.697520190414311,0.32,0.199,0.00215410378469632,"5","TWF2"
"ELOC1",8.09160219671277e-08,0.47766037794377,0.422,0.28,0.0022643539587281,"5","ELOC"
"UQCR102",8.45726219548976e-08,0.355335406339229,0.659,0.514,0.00236668025278585,"5","UQCR10"
"GNG21",9.81984462692142e-08,0.381761284067406,0.519,0.362,0.00274798532039769,"5","GNG2"
"AKR1B1",1.11551641496193e-07,0.562744325080562,0.25,0.139,0.00312166113562946,"5","AKR1B1"
"RBX12",1.14789613237478e-07,0.477891492308525,0.465,0.315,0.00321227253683759,"5","RBX1"
"FAAP20",1.16651632012329e-07,0.700198379426789,0.301,0.184,0.00326437927023301,"5","FAAP20"
"UQCRH",1.19582729713591e-07,0.374930820607216,0.651,0.496,0.00334640310830512,"5","UQCRH"
"SEC11A2",1.19816514502062e-07,0.426752244235985,0.417,0.269,0.0033529453418257,"5","SEC11A"
"RPA31",1.22242462002254e-07,0.651006421261385,0.301,0.185,0.00342083305667107,"5","RPA3"
"ASNA1",1.39552496819162e-07,0.634371375758034,0.253,0.145,0.00390523707098742,"5","ASNA1"
"NDUFB32",1.40931082385209e-07,0.678563281647488,0.358,0.236,0.0039438154094677,"5","NDUFB3"
"COPS6",1.42646375889105e-07,0.519539224176728,0.323,0.195,0.0039918161828807,"5","COPS6"
"TOMM52",1.67529212140848e-07,0.461567331800151,0.452,0.315,0.00468813747254949,"5","TOMM5"
"SLIRP2",1.71596067925164e-07,0.557300866726932,0.344,0.215,0.00480194436481779,"5","SLIRP"
"SNRPD32",1.75305287151669e-07,0.48552092397856,0.449,0.305,0.00490574315565231,"5","SNRPD3"
"TMA71",1.78205332955998e-07,0.256923642971171,0.884,0.793,0.00498689803744064,"5","TMA7"
"GNAS1",2.0452314400856e-07,0.416813557593152,0.492,0.348,0.00572337566193554,"5","GNAS"
"NUTF21",2.10457377122236e-07,0.657634967205944,0.277,0.166,0.00588943924138866,"5","NUTF2"
"AIP2",2.11463709189085e-07,0.557383102604073,0.395,0.261,0.00591760043794734,"5","AIP"
"SNRPE2",2.12613709475084e-07,0.6470509219204,0.304,0.19,0.00594978204595075,"5","SNRPE"
"HNRNPM1",2.19915911274356e-07,0.603073603893231,0.339,0.217,0.00615412686110158,"5","HNRNPM"
"SHISA52",2.44595479292955e-07,0.584616618533283,0.395,0.264,0.00684475989253407,"5","SHISA5"
"PA2G42",2.46164401462565e-07,0.443944182739224,0.425,0.286,0.00688866461052841,"5","PA2G4"
"GALM2",2.66419714350538e-07,0.639772998989577,0.272,0.165,0.00745548928638545,"5","GALM"
"TXN1",2.69500871445197e-07,0.405028618858529,0.567,0.422,0.00754171238652239,"5","TXN"
"TPM32",2.71767569901443e-07,0.397345379491161,0.667,0.53,0.00760514367612198,"5","TPM3"
"PPP4R21",2.79345496054046e-07,0.715255353699621,0.304,0.191,0.00781720436157642,"5","PPP4R2"
"COTL12",3.06698971814558e-07,0.254955030305366,0.785,0.626,0.00858266402725859,"5","COTL1"
"SP1401",3.0832076902442e-07,0.62740313086056,0.293,0.179,0.00862804840037937,"5","SP140"
"NT5C",3.17783035724142e-07,0.602521865558952,0.277,0.164,0.0088928404717044,"5","NT5C"
"EIF3A",3.49491002458982e-07,0.541591835216875,0.352,0.227,0.00978015621281216,"5","EIF3A"
"COX5B2",3.91830443721375e-07,0.355793440913744,0.691,0.542,0.0109649831370989,"5","COX5B"
"SLFN5",4.34480111978252e-07,0.681227888838476,0.266,0.162,0.0121584914535994,"5","SLFN5"
"CHCHD101",4.49769441777844e-07,0.55514444495205,0.392,0.27,0.0125863480587112,"5","CHCHD10"
"MRPL341",4.65706858782475e-07,0.705242723735951,0.263,0.159,0.0130323407361688,"5","MRPL34"
"PCMT1",4.66401685660156e-07,0.608679816672667,0.274,0.165,0.0130517847715138,"5","PCMT1"
"GTF3C62",4.73819177412494e-07,0.673589341957874,0.339,0.227,0.0132593558607112,"5","GTF3C6"
"IFI27L22",5.26969766215418e-07,0.419756225954837,0.473,0.333,0.0147467219377723,"5","IFI27L2"
